School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
University of Wisconsin-Green Bay,0.7977,0.0243,0.0695,0.0421,0.0134,0.0003,0.0379,0.0117,0.0031,0.3683,0.6317,,,,,,4,1
University of Wisconsin-La Crosse,0.8926,0.0073,0.0374,0.0207,0.0017,0.0003,0.0347,0.005,0.0003,0.4371,0.5629,,,,,,4,1
Wisconsin Lutheran College,0.8249,0.0466,0.0739,0.0132,0.004,0.0,0.0294,0.0061,0.002,0.4494,0.5506,,,,,,4,2
University of Wisconsin-Oshkosh,0.8069,0.0264,0.0633,0.0416,0.005,0.0009,0.0323,0.0178,0.0059,0.4192,0.5808,,,,,,4,1
University of Wisconsin-Parkside,0.6304,0.0837,0.1882,0.0355,0.0016,0.0016,0.044,0.015,0.0,0.4509,0.5491,,,,,,4,1
Herzing University-Madison,0.5204,0.3101,0.073,0.0214,0.0121,0.0033,0.0248,0.0007,0.0342,0.1701,0.8299,,,,,,4,2
University of Wisconsin-Stout,0.8646,0.0167,0.0316,0.0368,0.0036,0.0011,0.0287,0.0153,0.0015,0.5764,0.4236,,,,,,4,1
University of Wisconsin-Superior,0.794,0.0181,0.0353,0.0098,0.0153,0.0,0.034,0.0912,0.0023,0.3684,0.6316,,,,,,4,1
University of Wisconsin-Madison,0.6906,0.019,0.0548,0.0705,0.0018,0.0008,0.0354,0.1029,0.0241,0.4804,0.5196,,,,,,4,1
Ottawa University-Milwaukee,0.7045,0.1212,0.0985,0.0303,0.0076,0.0,0.0152,0.0,0.0227,0.2045,0.7955,,,,,,4,2
University of Wisconsin-Platteville,0.8883,0.0129,0.0504,0.0108,0.0017,0.0006,0.0195,0.013,0.0029,0.6419,0.3581,,,,,,4,1
University of Wisconsin-River Falls,0.8811,0.012,0.0367,0.0296,0.0011,0.0006,0.0254,0.0124,0.0011,0.3591,0.6409,,,,,,4,1
University of Wisconsin-Stevens Point,0.8571,0.0192,0.0396,0.0359,0.0049,0.0011,0.0254,0.0114,0.0053,0.4609,0.5391,,,,,,4,1
Casper College,0.8034,0.0154,0.0899,0.009,0.0133,0.0021,0.0184,0.0133,0.0351,0.3662,0.6338,,,,,,2,1
Central Wyoming College,0.5107,0.0102,0.1062,0.0061,0.1379,0.001,0.0449,0.0143,0.1685,0.3953,0.6047,,,,,,2,1
Eastern Wyoming College,0.7945,0.0209,0.1059,0.0064,0.0193,0.0048,0.0096,0.0385,0.0,0.3756,0.6244,,,,,,2,1
Laramie County Community College,0.6837,0.0203,0.1629,0.0081,0.0092,0.0011,0.0424,0.0096,0.0627,0.3575,0.6425,,,,,,2,1
Northwest Nazarene University,0.7665,0.0142,0.1255,0.0159,0.0025,0.0042,0.036,0.0209,0.0142,0.4075,0.5925,,,,,,4,2
Northern Wyoming Community College District,0.8178,0.0088,0.0818,0.0064,0.0206,0.0039,0.0441,0.0157,0.001,0.405,0.595,,,,,,2,1
Western Wyoming Community College,0.7395,0.022,0.1568,0.0065,0.0045,0.0013,0.0376,0.0285,0.0032,0.418,0.582,,,,,,2,1
Cheeks Beauty Academy,0.52,0.04,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.94,,,,,,1,3
WyoTech,0.7352,0.0119,0.1739,0.0,0.0158,0.004,0.0079,0.0,0.0514,0.9486,0.0514,,,,,,1,3
University of Wyoming,0.7357,0.0112,0.0654,0.0106,0.0062,0.0008,0.0412,0.029,0.0998,0.4861,0.5139,,,,,,4,1
American Samoa Community College,0.001,0.0,0.0,0.004,0.0,0.9093,0.0,0.0857,0.0,0.3175,0.6825,,,,,,3,1
Guam Community College,0.0099,0.0073,0.0046,0.4571,0.0033,0.5132,0.0007,0.0,0.004,0.4182,0.5818,,,,,,2,1
University of Guam,0.0237,0.0047,0.0057,0.4819,0.0013,0.444,0.0,0.0073,0.0316,0.4418,0.5582,,,,,,4,1
Northern Marianas College,0.009,0.0024,0.0081,0.3868,0.0,0.4349,0.0586,0.0619,0.0383,0.3779,0.6221,,,,,,3,1
Hollywood Institute of Beauty Careers,0.0881,0.5249,0.2989,0.0115,0.0038,0.0728,0.0,0.0,0.0,0.1379,0.8621,,,,,,1,3
American University of Puerto Rico,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286,0.4714,,,,,,4,2
American University of Puerto Rico,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286,0.4714,,,,,,4,2
American Educational College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109,0.6891,,,,,,1,3
Antilles School of Technical Careers,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1952,0.8048,,,,,,1,3
Universidad Adventista de las Antillas,0.0125,0.0125,0.9531,0.001,0.0,0.0,0.0,0.0211,0.0,0.3822,0.6178,,,,,,4,2
Atlantic University College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697,0.303,,,,,,4,2
Universidad Central de Bayamon,0.0,0.0,0.9916,0.0,0.0,0.0,0.0,0.0084,0.0,0.3408,0.6592,,,,,,4,2
Columbia Central University-Caguas,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.553,,,,,,4,3
Albizu University-San Juan,0.0053,0.0,0.9876,0.0,0.0,0.0,0.0,0.0,0.0071,0.167,0.833,,,,,,4,2
Caribbean University-Bayamon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4822,0.5178,,,,,,4,2
Caribbean University-Carolina,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2868,0.7132,,,,,,4,2
Pontifical Catholic University of Puerto Rico-Arecibo,0.0023,0.0,0.9884,0.0,0.0,0.0,0.0,0.0,0.0093,0.3681,0.6319,,,,,,4,2
Pontifical Catholic University of Puerto Rico-Ponce,0.0006,0.0002,0.995,0.0006,0.0,0.0,0.0,0.0,0.0037,0.3856,0.6144,,,,,,4,2
CEM College-San Juan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2754,0.7246,,,,,,3,3
Universidad Teologica del Caribe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884,0.4116,,,,,,4,2
Colegio Universitario de San Juan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.604,,,,,,3,1
Universidad Ana G. Mendez-Cupey Campus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3552,0.6448,,,,,,4,2
Conservatory of Music of Puerto Rico,0.0028,0.0,0.9637,0.0,0.0,0.0,0.0,0.0335,0.0,0.6676,0.3324,,,,,,4,1
Center for Advanced Studies On Puerto Rico and the Caribbean,,,,,,,,,,,,,,,,,4,2
EDP University of Puerto Rico Inc-San Sebastian,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3274,0.6726,,,,,,4,2
Emma's Beauty Academy-Mayaguez,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2725,0.7275,,,,,,1,3
Escuela de Artes Plasticas y Diseno de Puerto Rico,0.0,0.0023,0.9977,0.0,0.0,0.0,0.0,0.0,0.0,0.2993,0.7007,,,,,,3,1
Instituto Tecnologico de Puerto Rico-Recinto de Manati,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5215,0.4785,,,,,,2,1
Huertas College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4009,0.5991,,,,,,3,3
Humacao Community College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3844,0.6156,,,,,,3,2
ICPR Junior College-Arecibo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3556,0.6444,,,,,,2,3
ICPR Junior College-Mayaguez,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925,0.7075,,,,,,2,3
Richport Technical College,0.0341,0.2955,0.6591,0.0,0.0,0.0,0.0114,0.0,0.0,0.5795,0.4205,,,,,,1,3
Instituto Tecnologico de Puerto Rico-Recinto de Guayama,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5783,0.4217,,,,,,2,1
Instituto Tecnologico de Puerto Rico-Recinto de Ponce,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6469,0.3531,,,,,,2,1
Instituto Tecnologico de Puerto Rico-Recinto de San Juan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6739,0.3261,,,,,,2,1
Inter American University of Puerto Rico-San German,0.0019,0.0021,0.9949,0.0,0.0011,0.0,0.0,0.0,0.0,0.4739,0.5261,,,,,,4,2
Inter American University of Puerto Rico-Aguadilla,0.0005,0.0003,0.9984,0.0,0.0008,0.0,0.0,0.0,0.0,0.4221,0.5779,,,,,,4,2
Inter American University of Puerto Rico-Arecibo,0.003,0.0005,0.9951,0.0,0.0014,0.0,0.0,0.0,0.0,0.3941,0.6059,,,,,,4,2
Inter American University of Puerto Rico-Barranquitas,0.0,0.0,0.9993,0.0,0.0007,0.0,0.0,0.0,0.0,0.3424,0.6576,,,,,,4,2
Inter American University of Puerto Rico-Metro,0.0087,0.0058,0.9821,0.0011,0.0021,0.0002,0.0,0.0,0.0,0.4271,0.5729,,,,,,4,2
Inter American University of Puerto Rico-Ponce,0.0018,0.0003,0.9966,0.0003,0.001,0.0,0.0,0.0,0.0,0.3882,0.6118,,,,,,4,2
Inter American University of Puerto Rico-Fajardo,0.0,0.0017,0.9983,0.0,0.0,0.0,0.0,0.0,0.0,0.4002,0.5998,,,,,,4,2
Inter American University of Puerto Rico-Guayama,0.0012,0.0012,0.9976,0.0,0.0,0.0,0.0,0.0,0.0,0.3079,0.6921,,,,,,4,2
Inter American University of Puerto Rico-Bayamon,0.0057,0.0021,0.9877,0.0002,0.0041,0.0002,0.0,0.0,0.0,0.5705,0.4295,,,,,,4,2
Inter American University of Puerto Rico-School of Law,,,,,,,,,,,,,,,,,4,2
Liceo de Arte y Tecnologia,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8107,0.1893,,,,,,1,3
Modern Hairstyling Institute-Bayamon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3276,0.6724,,,,,,1,3
Modern Hairstyling Institute-Arecibo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892,0.8108,,,,,,1,3
NUC University,0.0001,0.0012,0.9856,0.0004,0.0044,0.0006,0.0,0.0001,0.0077,0.3022,0.6978,,,,,,4,3
Ponce Health Sciences University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,3
University of Puerto Rico-Aguadilla,0.0252,0.0141,0.9549,0.0,0.0022,0.0,0.0015,0.0,0.0022,0.458,0.542,,,,,,3,1
Pontifical Catholic University of Puerto Rico-Arecibo,0.0023,0.0,0.9884,0.0,0.0,0.0,0.0,0.0,0.0093,0.3681,0.6319,,,,,,4,2
Inter American University of Puerto Rico-Bayamon,0.0057,0.0021,0.9877,0.0002,0.0041,0.0002,0.0,0.0,0.0,0.5705,0.4295,,,,,,4,2
University of Puerto Rico-Carolina,0.002,0.0255,0.9113,0.0,0.0,0.0,0.0034,0.0,0.0578,0.3869,0.6131,,,,,,3,1
University of Puerto Rico-Cayey,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3493,0.6507,,,,,,3,1
University of Puerto Rico-Humacao,0.0041,0.0314,0.8947,0.0,0.0032,0.0,0.0038,0.0,0.0628,0.365,0.635,,,,,,3,1
University of Puerto Rico-Utuado,0.0046,0.0366,0.8366,0.0,0.0031,0.0,0.0031,0.0,0.116,0.5069,0.4931,,,,,,3,1
University of Puerto Rico-Mayaguez,0.0,0.0,0.936,0.0,0.0,0.0,0.0,0.0009,0.0631,0.5406,0.4594,,,,,,4,1
University of Puerto Rico-Medical Sciences,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.772,,,,,,4,1
Inter American University of Puerto Rico-Ponce,0.0018,0.0003,0.9966,0.0003,0.001,0.0,0.0,0.0,0.0,0.3882,0.6118,,,,,,4,2
University of Puerto Rico-Rio Piedras,0.0038,0.0365,0.8225,0.0003,0.0062,0.0001,0.0021,0.0,0.1287,0.3731,0.6269,,,,,,4,1
Universidad Ana G. Mendez-Carolina Campus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3768,0.6232,,,,,,4,2
Universidad del Sagrado Corazon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3877,0.6123,,,,,,4,2
Seminario Evangelico de Puerto Rico,,,,,,,,,,,,,,,,,4,2
Universidad Central Del Caribe,0.0,0.0,0.8651,0.0,0.0,0.0,0.0,0.0,0.1349,0.1825,0.8175,,,,,,4,2
Universidad Politecnica de Puerto Rico,0.0019,0.0,0.997,0.0,0.0,0.0,0.0,0.0,0.0011,0.7633,0.2367,,,,,,4,2
Pontifical Catholic University of Puerto Rico-Mayaguez,0.0,0.0,0.9944,0.0,0.0,0.0,0.0,0.0,0.0056,0.3477,0.6523,,,,,,4,2
Universidad Ana G. Mendez-Gurabo Campus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4034,0.5966,,,,,,4,2
College of Micronesia-FSM,0.0,0.0,0.0,0.0005,0.0179,0.9789,0.0,0.0,0.0026,0.4337,0.5663,,,,,,2,1
Palau Community College,0.0023,0.0,0.0,0.0204,0.0,0.9773,0.0,0.0,0.0,0.458,0.542,,,,,,2,1
University of the Virgin Islands,0.043,0.711,0.1135,0.008,0.0023,0.0,0.0132,0.0556,0.0533,0.3131,0.6869,,,,,,4,1
Stanford University,0.3237,0.0682,0.1653,0.2273,0.0081,0.0036,0.0934,0.1068,0.0036,0.4957,0.5043,,,,,,4,2
Purdue University-Main Campus,0.6345,0.0275,0.0558,0.0913,0.001,0.0006,0.0372,0.1352,0.0167,0.5751,0.4249,,,,,,4,1
Blue Hills Regional Technical School,0.537,0.4259,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.1481,0.8519,,,,,,1,1
West Virginia University at Parkersburg,0.9176,0.0178,0.0056,0.0067,0.0011,0.0011,0.0412,0.0,0.0089,0.3484,0.6516,,,,,,3,1
EDP University of Puerto Rico Inc-San Juan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3028,0.6972,,,,,,4,2
ICPR Junior College-Arecibo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3556,0.6444,,,,,,2,3
City College-Fort Lauderdale,0.1837,0.5878,0.1837,0.0,0.0,0.0,0.0449,0.0,0.0,0.302,0.698,,,,,,3,2
Meridian Community College,0.4622,0.4477,0.0108,0.0057,0.0162,0.0,0.0111,0.0,0.0463,0.313,0.687,,,,,,2,1
Georgia State University-Perimeter College,0.1823,0.4838,0.1337,0.0887,0.0013,0.0008,0.0527,0.0517,0.0051,0.3776,0.6224,,,,,,2,1
Georgia Piedmont Technical College,0.0893,0.7957,0.0372,0.0313,0.0017,0.0008,0.025,0.0093,0.0097,0.3663,0.6337,,,,,,2,1
ETI School of Skilled Trades,0.396,0.2718,0.2852,0.0235,0.0067,0.0034,0.0067,0.0,0.0067,0.9597,0.0403,,,,,,1,3
Traxlers School of Hair,0.0112,0.9888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764,0.236,,,,,,1,3
Warren County Community College,0.6586,0.0848,0.1828,0.0192,0.0051,0.0,0.0222,0.0111,0.0162,0.3616,0.6384,,,,,,2,1
Saint Johns River State College,0.6751,0.1013,0.1233,0.0205,0.0038,0.0021,0.0466,0.0026,0.0246,0.3711,0.6289,,,,,,3,1
Bais Medrash Elyon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Antioch University-Los Angeles,0.4615,0.0839,0.1818,0.021,0.0,0.0,0.035,0.042,0.1748,0.3357,0.6643,,,,,,4,2
Antioch University-Santa Barbara,0.3846,0.0256,0.2436,0.0128,0.0128,0.0,0.0128,0.141,0.1667,0.3077,0.6923,,,,,,4,2
Antioch University-New England,,,,,,,,,,,,,,,,,4,2
Antioch University-Seattle,0.3765,0.0588,0.0941,0.0471,0.0118,0.0118,0.0353,0.0118,0.3529,0.2118,0.7882,,,,,,4,2
Antioch University-Midwest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,4,2
Mid-America Christian University,0.3916,0.1303,0.2964,0.0062,0.0491,0.0008,0.0148,0.0445,0.0663,0.3627,0.6373,,,,,,4,2
Ponca City Beauty College,0.7778,0.0,0.0278,0.0278,0.1389,0.0,0.0278,0.0,0.0,0.0833,0.9167,,,,,,1,3
Francis Tuttle Technology Center,0.4805,0.1548,0.2234,0.0283,0.0458,0.0013,0.0659,0.0,0.0,0.5047,0.4953,,,,,,1,1
Central Technology Center,0.5988,0.0373,0.0394,0.0062,0.1637,0.0021,0.0173,0.0,0.1354,0.5041,0.4959,,,,,,1,1
Carrington College-Portland,0.3814,0.1488,0.307,0.0512,0.0233,0.014,0.0558,0.014,0.0047,0.1023,0.8977,,,,,,1,3
Career Technology Center of Lackawanna County,0.8,0.0286,0.0714,0.0286,0.0,0.0143,0.0571,0.0,0.0,0.0857,0.9143,,,,,,1,1
Houston Graduate School of Theology,,,,,,,,,,,,,,,,,4,2
Palo Alto College,0.1487,0.0463,0.767,0.0082,0.0021,0.0006,0.0213,0.0009,0.0051,0.3769,0.6231,,,,,,2,1
Sebring Career Schools-Huntsville,0.4872,0.2564,0.2564,0.0,0.0,0.0,0.0,0.0,0.0,0.1282,0.8718,,,,,,1,3
Central Texas Beauty College-Round Rock,0.2115,0.3077,0.2308,0.2436,0.0064,0.0,0.0,0.0,0.0,0.1026,0.8974,,,,,,1,3
Unification Theological Seminary,,,,,,,,,,,,,,,,,4,2
Athens Technical College,0.6303,0.2002,0.0914,0.0215,0.0046,0.0019,0.0152,0.0133,0.0215,0.3577,0.6423,,,,,,2,1
GateWay Community College-Central City,0.3167,0.0583,0.5333,0.0233,0.02,0.0,0.0233,0.0,0.025,0.4,0.6,,,,,,1,1
Headmasters School of Hair Design,0.7857,0.0,0.0476,0.0,0.0714,0.0238,0.0714,0.0,0.0,0.0476,0.9524,,,,,,1,3
The Salon Professional Academy-Nampa,0.507,0.0141,0.4085,0.0141,0.0,0.0282,0.0,0.0,0.0282,0.0141,0.9859,,,,,,1,3
Beckfield College-Florence,0.8099,0.1521,0.0042,0.0099,0.0014,0.0028,0.0155,0.0,0.0042,0.0789,0.9211,,,,,,3,3
Dorsey School of Business-Wayne,0.1749,0.7186,0.038,0.0038,0.0076,0.0,0.0304,0.0,0.0266,0.2776,0.7224,,,,,,1,3
Ecumenical Theological Seminary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,4,2
Ross Medical Education Center-Saginaw,0.6437,0.1379,0.1034,0.0,0.0115,0.0,0.0345,0.0,0.069,0.0805,0.9195,,,,,,1,3
Sussex County Community College,0.7546,0.0247,0.1425,0.0198,0.0015,0.0015,0.0307,0.0213,0.0035,0.5181,0.4819,,,,,,2,1
Landmark College,0.6584,0.0449,0.0623,0.0324,0.0075,0.0,0.0399,0.015,0.1397,0.6858,0.3142,,,,,,4,2
Yeshiva Gedolah of Greater Detroit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Collin County Community College District,0.4435,0.1291,0.2271,0.1057,0.0034,0.0023,0.0445,0.0256,0.0186,0.4558,0.5442,,,,,,2,1
Owensboro Community and Technical College,0.8846,0.0378,0.0237,0.0129,0.0016,0.0008,0.0338,0.0,0.0048,0.415,0.585,,,,,,2,1
Jenny Lea Academy of Cosmetology,0.8851,0.046,0.023,0.0115,0.0,0.0,0.0345,0.0,0.0,0.0805,0.9195,,,,,,1,3
Cloyd's Beauty School 1 Inc,0.6667,0.2619,0.0238,0.0,0.0,0.0,0.0238,0.0,0.0238,0.0476,0.9524,,,,,,1,3
Moore Norman Technology Center,0.5835,0.0537,0.1412,0.0209,0.0388,0.001,0.0974,0.0,0.0636,0.5636,0.4364,,,,,,1,1
Franklin County Career and Technology Center,0.9375,0.0313,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.9688,,,,,,1,1
Paul Mitchell the School-Knoxville,0.6742,0.1124,0.0449,0.0056,0.0,0.0,0.0281,0.0,0.1348,0.1742,0.8258,,,,,,1,3
Ogle School Hair Skin Nails-Hurst,0.3846,0.1893,0.2781,0.0237,0.0296,0.0178,0.0533,0.0,0.0237,0.0178,0.9822,,,,,,1,3
Tennessee College of Applied Technology Nashville,0.5328,0.2751,0.1004,0.0161,0.0062,0.0012,0.0347,0.0136,0.0198,0.5514,0.4486,,,,,,1,1
ECPI University,0.4058,0.392,0.1101,0.0328,0.0065,0.0046,0.0341,0.0002,0.0137,0.4011,0.5989,,,,,,4,3
Paul Mitchell the School-Houston,0.2847,0.3086,0.3397,0.0335,0.0096,0.0024,0.0096,0.0024,0.0096,0.0598,0.9402,,,,,,1,3
Fortis Institute-Forty Fort,0.6071,0.131,0.2024,0.0119,0.0,0.0,0.0357,0.0,0.0119,0.6071,0.3929,,,,,,2,3
Laurel Business Institute,0.9205,0.0586,0.0,0.0,0.0084,0.0,0.0084,0.0,0.0042,0.3431,0.6569,,,,,,2,3
Aviation Institute of Maintenance-Philadelphia,0.2507,0.3875,0.2051,0.0171,0.0028,0.0,0.1054,0.0028,0.0285,0.9174,0.0826,,,,,,1,3
Dorsey School of Business-Roseville,0.147,0.7928,0.0048,0.0096,0.0,0.0,0.0289,0.0,0.0169,0.0747,0.9253,,,,,,1,3
Moler-Pickens Beauty Academy,0.3867,0.4267,0.0,0.1867,0.0,0.0,0.0,0.0,0.0,0.0267,0.9733,,,,,,1,3
Red River Technology Center,0.7044,0.0211,0.1286,0.0096,0.0345,0.0019,0.0998,0.0,0.0,0.5413,0.4587,,,,,,1,1
Southern Union State Community College,0.6939,0.2327,0.0288,0.0151,0.0025,0.0002,0.0198,0.0022,0.0047,0.4396,0.5604,,,,,,2,1
University of South Carolina-Columbia,0.7559,0.0839,0.0504,0.0338,0.0018,0.0009,0.0399,0.026,0.0072,0.4625,0.5375,,,,,,4,1
Clinton Technical School,0.9412,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,1
Greene County Career and Technology Center,0.8889,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,1
Lac Courte Oreilles Ojibwe College,0.2297,0.0709,0.0,0.0,0.6993,0.0,0.0,0.0,0.0,0.3007,0.6993,,,,,,2,1
Diesel Driving Academy-Shreveport,0.0675,0.8528,0.0123,0.0061,0.0,0.0,0.0613,0.0,0.0,0.8098,0.1902,,,,,,1,3
Pima Medical Institute-Mesa,0.5012,0.0584,0.2862,0.0397,0.0502,0.0023,0.0584,0.0,0.0035,0.2547,0.7453,,,,,,2,3
Platt College-Los Angeles,0.1197,0.044,0.6107,0.1169,0.0028,0.0124,0.044,0.0,0.0495,0.2462,0.7538,,,,,,3,3
Platt College-Aurora,0.5927,0.0605,0.2016,0.0766,0.004,0.004,0.0524,0.0,0.0081,0.1613,0.8387,,,,,,3,3
Paul Mitchell the School-Boise,0.2745,0.0,0.0588,0.0039,0.0,0.0118,0.0118,0.0,0.6392,0.0667,0.9333,,,,,,1,3
Educators of Beauty College of Cosmetology-Rockford,0.5686,0.2745,0.1373,0.0196,0.0,0.0,0.0,0.0,0.0,0.0196,0.9804,,,,,,1,3
Northwestern College,0.1812,0.4628,0.2718,0.0194,0.0,0.0,0.0275,0.0,0.0372,0.0712,0.9288,,,,,,2,3
Aveda Institute-Chicago,0.4167,0.213,0.1667,0.0278,0.0,0.0093,0.0741,0.0,0.0926,0.0463,0.9537,,,,,,1,3
Ross Medical Education Center-Brighton,0.8448,0.0,0.0517,0.0,0.0,0.0,0.0517,0.0,0.0517,0.0517,0.9483,,,,,,1,3
Ross Medical Education Center-Ann Arbor,0.3448,0.4655,0.0345,0.0172,0.0172,0.0,0.0,0.0,0.1207,0.0345,0.9655,,,,,,1,3
Taylortown School of Beauty Inc,0.1681,0.5398,0.1858,0.0177,0.0088,0.0,0.0619,0.0,0.0177,0.0265,0.9735,,,,,,1,3
Pike-Lincoln Technical Center,0.7647,0.2059,0.0,0.0,0.0,0.0,0.0294,0.0,0.0,0.1765,0.8235,,,,,,1,1
West Virginia Junior College-United Career Institute,0.8974,0.0641,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0256,0.9744,,,,,,2,3
Bethel Seminary-San Diego,,,,,,,,,,,,,,,,,4,2
CUNY Stella and Charles Guttman Community College,0.0553,0.2391,0.5781,0.0524,0.003,0.001,0.0257,0.0455,0.0,0.4486,0.5514,,,,,,2,1
Brandman University,0.587,0.094,0.1897,0.0451,0.0106,0.0083,0.0291,0.0002,0.036,0.3682,0.6318,,,,,,4,2
New College of Florida,0.6895,0.0299,0.1795,0.0342,0.0,0.0,0.0385,0.0214,0.0071,0.3746,0.6254,,,,,,4,1
Montana Bible College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,2
Conservatory of Recording Arts and Sciences,0.5366,0.1338,0.2197,0.0096,0.008,0.0048,0.086,0.0016,0.0,0.8599,0.1401,,,,,,1,3
Adrian's College of Beauty Turlock,0.2889,0.0111,0.5333,0.0333,0.0,0.0,0.1333,0.0,0.0,0.0,1.0,,,,,,1,3
California Career School,0.5366,0.0244,0.2805,0.0488,0.0,0.0122,0.0366,0.0,0.061,0.9756,0.0244,,,,,,1,3
Dr. Ida Rolf Institute,0.8438,0.0625,0.0313,0.0313,0.0,0.0,0.0,0.0313,0.0,0.5,0.5,,,,,,1,2
Sunstate Academy,0.3817,0.1586,0.4328,0.0081,0.0054,0.0027,0.0054,0.0,0.0054,0.1183,0.8817,,,,,,1,2
Elizabeth Grady School of Esthetics and Massage Therapy,0.4559,0.1379,0.2261,0.0498,0.0077,0.0,0.1034,0.0,0.0192,0.0421,0.9579,,,,,,1,3
Ross Medical Education Center-Port Huron,0.878,0.0244,0.0244,0.0244,0.0,0.0,0.0244,0.0,0.0244,0.0244,0.9756,,,,,,1,3
Capri Institute of Hair Design-Clifton,0.1538,0.1154,0.5923,0.0308,0.0077,0.0,0.0077,0.0154,0.0769,0.2385,0.7615,,,,,,1,3
Raphael's School of Beauty Culture Inc-Alliance,0.5052,0.2552,0.125,0.026,0.0052,0.0,0.0833,0.0,0.0,0.0052,0.9948,,,,,,1,3
Metro Technology Centers,0.2747,0.1867,0.2511,0.03,0.0322,0.0021,0.0322,0.0,0.191,0.5579,0.4421,,,,,,1,1
Hussian College-Daymar College Bowling Green,0.6354,0.2099,0.0331,0.0166,0.0055,0.0,0.0442,0.0442,0.011,0.232,0.768,,,,,,3,3
Luna Community College,0.1293,0.0128,0.8197,0.0073,0.02,0.0036,0.0055,0.0,0.0018,0.4517,0.5483,,,,,,2,1
Grabber School of Hair Design,0.5745,0.3564,0.0106,0.0372,0.0,0.0,0.0,0.0,0.0213,0.0532,0.9468,,,,,,1,3
Yeshivah Gedolah Rabbinical College,0.7333,0.0,0.0,0.0,0.0,0.0,0.0,0.2667,0.0,1.0,0.0,,,,,,3,2
University of the District of Columbia-David A Clarke School of Law,,,,,,,,,,,,,,,,,4,1
Raphael's School of Beauty Culture Inc-Brunswick,0.6316,0.2456,0.0,0.0,0.0,0.0,0.1053,0.0,0.0175,0.0351,0.9649,,,,,,1,3
