School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
Henrico County-Saint Marys Hospital School of Practical Nursing,,,,,0.2344,,,,,,,,1465.0,18.0,,,,3.0,27754.0,0.5845
Herkimer County BOCES-Practical Nursing Program,14518.0,,,,0.7419,,,,,,,,15875.0,10.0,,,,,27754.0,0.5845
International Beauty College,,12575.0,,,0.0,,,,,,,,10554.0,14.0,,,,,27754.0,0.5845
Cape Coral Technical College,,,,,0.0,,,,,,,10.0,1308.0,2.0,,,,,27754.0,0.5845
UPMC Mercy School of Nursing,,23656.0,,,0.711,,,,,,,,,,,,2050.0,3.0,27754.0,0.5845
Ocean County Vocational-Technical School,7506.0,,,,0.3703,,,,,,,,12133.0,11.0,,,,,27754.0,0.5845
Yeshiva of the Telshe Alumni,,9606.0,6181.0,0.875,0.0,,,,,,,,,,,,200.0,3.0,36066.0,0.5845
Northeast Technology Center-Kansas,10180.0,,,,0.0,,,,,,,113.0,5800.0,13.0,,,,,27754.0,0.5845
Kenneth Shuler School of Cosmetology-Rock Hill,,13388.0,,,0.7946,,,,,,,,9895.0,5.0,,,,,27754.0,0.5845
CET-El Paso,,16104.0,,,0.5618,,,,,,,,12333.0,5.0,,,,,27754.0,0.5845
Appalachian School of Law,,,9281.0,1.0,,,,,,,164.0,,,,,,,,,0.5845
Platt College-Ontario,,23287.0,5255.0,0.32,0.8451,,,,,,,,,,,,1104.0,,36066.0,0.5845
Delaware College of Art and Design,,30910.0,4690.0,0.2,0.8136,,,,,,,9.0,,,,,3200.0,2.0,36066.0,0.5845
American University of Health Sciences,,21706.0,8869.0,0.5934,0.901,,,,,,25.0,,,,,,1500.0,,47975.5,0.5845
Career Networks Institute,,25076.0,7166.0,0.2273,0.7265,,,,,,,,75699.0,20.0,,,,,36066.0,0.5845
Monty Tech,11114.0,,,,0.7429,,,,,,,,12600.0,10.0,,,,3.0,27754.0,0.5845
Okaloosa Technical College,12721.0,,,,0.0,,,,,,,,5679.0,12.0,,,,,27754.0,0.5845
Lincoln Technical Institute-Shelton,,20310.0,,,0.7346,,,,,,,,31630.0,13.0,,,,,27754.0,0.5845
Wayne County Schools Career Center,11181.0,,,,0.6439,,,,,,,,15071.0,13.0,,,,,27754.0,0.5845
Carolinas College of Health Sciences,48558.0,,7372.0,0.6364,0.5991,,,,,,,1.0,,,,,1605.0,1.0,36066.0,0.5845
Western Governors University,,9805.0,5251.0,0.7597,0.4735,,,,,,37509.0,,,,,,200.0,,47975.5,0.5845
California Aeronautical University,,35333.0,4181.0,0.6596,0.8904,,,,,,6.0,,,,,,,,36066.0,0.5845
Herzing University-New Orleans,,24248.0,6238.0,0.2632,0.8894,,,,,,21.0,2.0,,,,,,2.0,36066.0,0.5845
Florida Gulf Coast University,11606.0,,8424.0,0.6732,0.3734,,,,,,1255.0,270.0,,,,,1200.0,1.0,47975.5,0.5845
Little Priest Tribal College,11029.0,,4639.0,1.0,0.0,,,,,,,30.0,,,,,1500.0,,36066.0,0.5845
South Louisiana Community College,10155.0,,4921.0,0.4524,0.4171,,,,,,,1468.0,,,,,1300.0,,27754.0,0.5845
Pima Medical Institute-Chula Vista,,19154.0,4922.0,0.6531,0.3713,,,,,,,,15660.0,9.0,,,,,27754.0,0.5845
Lincoln College of Technology-Marietta,,16507.0,4496.0,0.2424,0.7018,,,,,,,,22852.0,12.0,,,,,27754.0,0.5845
Academy of Hair Design-Lufkin,,6644.0,,,0.5,,,,,,,,14800.0,13.0,,,,,27754.0,0.5845
Pathway Vocational Academy,,7010.0,,,0.575,,,,,,,,14500.0,13.0,,,,,27754.0,0.5845
Cortiva Institute-Baltimore,,20653.0,,,0.9032,,,,,,,,13951.0,8.0,,,,,27754.0,0.5845
Northwest HVAC/R Training Center,,11657.0,,,0.5854,,,,,,,,8711.0,9.0,,,,3.0,27754.0,0.5845
Myotherapy Institute,,27674.0,,,0.7273,,,,,,,,,,,,750.0,,36066.0,0.5845
Florida College of Integrative Medicine,,,4485.0,,,,,,,,71.0,,,,,,,,,0.5845
New Professions Technical Institute,,19035.0,,,0.2077,,,,,,,,15485.0,10.0,,,,,27754.0,0.5845
Strand College of Hair Design,,12433.0,,,0.6429,,,,,,,,16800.0,13.0,,,,,27754.0,0.5845
City College-Miami,,19372.0,3478.0,,0.9133,,,,,,,,,,,,1231.0,,36066.0,0.5845
Ilisagvik College,15300.0,,10065.0,1.0,0.0,,,,,,,101.0,,,,,800.0,,27754.0,0.5845
Community College of Baltimore County,8242.0,,7888.0,0.2811,0.1814,,,,,,,1910.0,,,,,1430.0,,36066.0,0.5845
White Earth Tribal and Community College,,13081.0,4644.0,0.1667,0.0,,,,,,,7.0,,,,,1200.0,,36066.0,0.5845
Blue Cliff College-Metairie,,18841.0,4126.0,0.5357,0.761,,,,,,,,15881.0,9.0,,,,,27754.0,0.5845
Creative Images Institute of Cosmetology-North Dayton,,11744.0,,,0.5861,,,,,,,,21210.0,12.0,,,,,27754.0,0.5845
Dewey University-Carolina,,4951.0,2500.0,1.0,0.0,,,,,,,,,,,,1500.0,,36066.0,0.5845
Yeshiva College of the Nations Capital,,,6866.0,,0.0,,,,,,,,,,,,200.0,,47975.5,0.5845
Louisiana State University Health Sciences Center-Shreveport,,,6185.0,0.9123,0.6429,,,,,,906.0,,,,,,,,47975.5,0.5845
Elite Academy of Hair Design,,11119.0,,,0.5532,,,,,,,,15200.0,13.0,,,,,27754.0,0.5845
Southwest Acupuncture College-Boulder,,,,,,,,,,,46.0,,,,,,,,,0.5845
River Parishes Community College,9418.0,,4927.0,0.5487,0.2403,,,,,,,957.0,,,,,1300.0,,27754.0,0.5845
Los Angeles Film School,,30793.0,5212.0,0.8889,0.6226,,,,,,,,37000.0,18.0,,,,,36066.0,0.5845
Century College,10808.0,,8313.0,0.4191,0.2709,,,,,,,1426.0,,,,,1200.0,,36066.0,0.5845
FINE Mortuary College,,39529.0,6700.0,,0.6931,,,,,,,,,,,,0.0,,36066.0,0.5845
International Baptist College and Seminary,,14216.0,3025.0,,0.1304,,,,,,27.0,1.0,,,,,1000.0,,47975.5,0.5845
Gwinnett College-Lilburn,,23374.0,1560.0,0.1786,0.6882,,,,,,,,,,,,2400.0,,27754.0,0.5845
Fortis College-Foley,,14969.0,,,0.6103,,,,,,,,15712.0,9.0,,,,,27754.0,0.5845
Medical Training College,,17692.0,,,0.7493,,,,,,,,13950.0,8.0,,,,,27754.0,0.5845
University of Connecticut-Waterbury Campus,8046.0,,15027.0,0.625,0.4382,,,,,,,30.0,,,,,950.0,1.0,47975.5,0.5845
University of Connecticut-Avery Point,9981.0,,15027.0,0.625,0.4483,,,,,,,33.0,,,,,950.0,1.0,47975.5,0.5845
University of Connecticut-Stamford,11982.0,,15027.0,0.625,0.3824,,,,,,,114.0,,,,,950.0,1.0,47975.5,0.5845
University of Management and Technology,,11207.0,3419.0,1.0,0.0935,,,,,,116.0,3.0,,,,,240.0,,47975.5,0.5845
Baton Rouge Community College,9111.0,,5608.0,0.4571,0.3658,,,,,,,631.0,,,,,1220.0,,27754.0,0.5845
Linfield University-Online and Continuing Education,,,9841.0,1.0,0.4327,,,,,,23.0,2.0,,,,,,,47975.5,0.5845
Linfield University-Online and Continuing Education,,,9841.0,1.0,0.4327,,,,,,23.0,2.0,,,,,,,47975.5,0.5845
Midwest Technical Institute-Springfield,,20166.0,,,0.8716,,,,,,,,15400.0,9.0,,,,,27754.0,0.5845
Advanced Barber College and Hair Design,,12606.0,,,0.0,,,,,,,,12140.0,14.0,,,,,27754.0,0.5845
The College of Health Care Professions-Austin,,26832.0,4644.0,0.7857,0.7175,,,,,,,,16400.0,9.0,,,,,27754.0,0.5845
Professional Golfers Career College,,32558.0,14583.0,,0.3896,,,,,,,,,,,,500.0,,36066.0,0.5845
Chester Career College,,14422.0,6125.0,0.0455,0.6418,,,,,,,,31625.0,19.0,,,,,27754.0,0.5845
Milan Institute-San Antonio Ingram,,23924.0,,,0.4453,,,,,,,,18485.0,13.0,,,,,27754.0,0.5845
Rudae's School of Beauty Culture-Ft Wayne,,18736.0,,,0.5414,,,,,,,,17229.0,13.0,,,,,27754.0,0.5845
Brookline College-Tucson,,23039.0,3667.0,1.0,0.7548,,,,,,,,15225.0,9.0,,,,,27754.0,0.5845
Platt College-McCann-Lewisburg,,18291.0,3684.0,0.2083,0.7003,,,,,,,,21040.0,14.0,,,,,36066.0,0.5845
Cortiva Institute-Maitland,,24902.0,,,0.8958,,,,,,,,12371.0,8.0,,,,,27754.0,0.5845
Modern Hairstyling Institute-Carolina,,5484.0,,,0.0,,,,,,,,8911.0,13.0,,,,3.0,27754.0,0.5845
Stratford University,,15927.0,6991.0,,0.6984,,,,,,398.0,30.0,,,,,0.0,,47975.5,0.5845
Universal Technical Institute of California Inc,,18342.0,5451.0,,0.6214,,,,,,,,47865.0,19.0,,,,,36066.0,0.5845
American InterContinental University-Atlanta,,14036.0,5904.0,,0.8272,,,,,,236.0,,,,,,1200.0,,47975.5,0.5845
The Academy of Hair Design Six,,16840.0,,,0.8,,,,,,,,15350.0,12.0,,,,,27754.0,0.5845
Eastern West Virginia Community and Technical College,3555.0,,4041.0,0.1905,0.1219,,,,,,,269.0,,,,,1415.0,,36066.0,0.5845
Aviation Institute of Maintenance-Indianapolis,,25568.0,,,0.7679,,,,,,,,,,,,900.0,,27754.0,0.5845
IVAEM College,,5287.0,,,0.0,,,,,,,,10600.0,12.0,,,,,27754.0,0.5845
Midwest College of Oriental Medicine-Evanston,,,3583.0,,0.4211,,,,,,48.0,,,,,,,,27754.0,0.5845
Carrington College-Spokane,,24560.0,4017.0,0.75,0.5595,,,,,,,,16838.0,9.0,,,,,27754.0,0.5845
Pierce College-Puyallup,9748.0,,7369.0,1.0,0.1201,,,,,,,721.0,,,,,1000.0,,36066.0,0.5845
Cascadia College,8921.0,,7998.0,0.3534,0.0345,,,,,,,1271.0,,,,,825.0,,36066.0,0.5845
CBD College,,24329.0,6610.0,0.6071,0.7305,,,,,,,,39993.0,22.0,,,,,36066.0,0.5845
East West College of Natural Medicine,,,5094.0,,,,,,,,79.0,,,,,,,,,0.5845
Atlantic Institute of Oriental Medicine,,,4120.0,0.8,0.8857,,,,,,97.0,,,,,,,,47975.5,0.5845
Bennett Career Institute,,9591.0,,,0.5397,,,,,,,,18000.0,13.0,,,,,27754.0,0.5845
Blue Cliff College-Lafayette,,20216.0,,,0.7402,,,,,,,,21305.0,13.0,,,,,27754.0,0.5845
Quest College,,17861.0,3467.0,,0.5704,,,,,,,,17875.0,9.0,,,,,27754.0,0.5845
Community Care College,,22867.0,3172.0,1.0,0.7514,,,,,,,443.0,18126.0,10.0,,,,,27754.0,0.5845
Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,13735.0,,,,0.7831,,,,,,,,11196.0,13.0,,,,3.0,27754.0,0.5845
HDS Truck Driving Institute,,,,,0.4489,,,,,,,,11015.0,7.0,,,,,27754.0,0.5845
International Training Careers,,21029.0,,,0.9281,,,,,,,,13595.0,8.0,,,,,27754.0,0.5845
The King's University,,24344.0,8016.0,0.1714,0.5581,,,,,,294.0,,,,,,1218.0,1.0,47975.5,0.5845
Fortis College-Baton Rouge,,22158.0,3675.0,0.5778,0.7918,,,,,,,,,,,,718.0,,27754.0,0.5845
My Le's Beauty College,,,,,0.0,,,,,,,,1940.0,3.0,,,,,27754.0,0.5845
New Concept Massage and Beauty School,,12188.0,,,0.7534,,,,,,,,16373.0,12.0,,,,,27754.0,0.5845
New York College of Traditional Chinese Medicine,,,6395.0,,,,,,,,119.0,,,,,,,,,0.5845
Fortis College-Orange Park,,22160.0,5729.0,0.0976,0.7523,,,,,,,,,,,,913.0,,27754.0,0.5845
Northeastern Seminary,,,6472.0,0.7778,,,,,,,172.0,,,,,,,,,0.5845
Omega Institute of Cosmetology,,10183.0,,,0.5395,,,,,,,,15000.0,13.0,,,,,27754.0,0.5845
Pacific Islands University,,5434.0,2563.0,,0.0,,,,,,2.0,,,,,,300.0,3.0,47975.5,0.5845
PCI College,,18545.0,5625.0,,0.8014,,,,,,,,37995.0,23.0,,,,,36066.0,0.5845
Rosedale Bible College,,9872.0,2885.0,,0.3696,,,,,,,1.0,,,,,650.0,,36066.0,0.5845
Seattle Institute of East Asian Medicine,,,5063.0,,,,,,,,34.0,,,,,,,,,0.5845
Shawnee Beauty College,,4605.0,,,0.1321,,,,,,,,12950.0,12.0,,,,,27754.0,0.5845
Acupuncture and Massage College,,23353.0,5284.0,,0.6645,,,,,,125.0,1.0,,,,,250.0,,27754.0,0.5845
Upper Valley Educators Institute,,,,,,,,,,,23.0,,,,,,,,,0.5845
Keck Graduate Institute,,,11698.0,0.6296,,,,,,,580.0,,,,,,,,,0.5845
Aviation Institute of Maintenance-Atlanta,,22058.0,5339.0,,0.8503,,,,,,,,,,,,900.0,,27754.0,0.5845
Empire Beauty School-Kennesaw,,13865.0,,,0.4947,,,,,,,,22010.0,11.0,,,,,27754.0,0.5845
Missouri College of Cosmetology North,,7651.0,,,0.618,,,,,,,,15260.0,13.0,,,,,27754.0,0.5845
New York Automotive and Diesel Institute,,22330.0,5417.0,1.0,0.5709,,,,,,,,37753.0,15.0,,,,,27754.0,0.5845
Remington College-Baton Rouge Campus,,21275.0,3619.0,,0.8,,,,,,,,,,,,0.0,,36066.0,0.5845
New Saint Andrews College,,,5204.0,0.6552,,,,,,,31.0,10.0,,,,,1600.0,,47975.5,0.5845
Arkansas State University-Newport,8337.0,,4876.0,0.4847,0.163,,,,,,,817.0,,,,,548.0,,27754.0,0.5845
Atenas College,,5135.0,2792.0,0.6494,0.0787,,,,,,,,,,,,1176.0,,36066.0,0.5845
Onondaga Cortland Madison BOCES,10755.0,,,,0.7203,,,,,,,,14166.0,11.0,,,,,27754.0,0.5845
National American University-Ellsworth AFB Extension,,,,,0.1004,,,,,,,98.0,,,,,1350.0,,47975.5,0.5845
Interactive College of Technology-Chamblee,,14413.0,3516.0,0.2381,0.6301,,,,,,,,,,,,1800.0,,27754.0,0.5845
Pillar College,,18562.0,6268.0,0.1889,0.5413,,,,,,110.0,162.0,,,,,1200.0,,47975.5,0.5845
Miami Ad School-San Francisco,,,,,0.2264,,,,,,,,,,,,3000.0,,27754.0,0.5845
Oregon State University-Cascades Campus,16459.0,,10923.0,0.8,0.4233,,,,,,285.0,35.0,,,,,1200.0,1.0,47975.5,0.5845
Milan Institute-Amarillo,,27328.0,,,0.5076,,,,,,,,14085.0,9.0,,,,,27754.0,0.5845
Southern University Law Center,,,8253.0,0.3864,,,,,,,669.0,,,,,,,,,0.5845
South Texas Barber College Inc,,6236.0,,,0.0,,,,,,,,9800.0,13.0,,,,,27754.0,0.5845
Platt College-Miller-Motte Technical-Charleston,,22302.0,3871.0,0.2286,0.5524,,,,,,,,25240.0,15.0,,,,,27754.0,0.5845
American Career College-Anaheim,,24834.0,6393.0,,0.604,,,,,,,,37900.0,14.0,,,,,27754.0,0.5845
Saginaw Chippewa Tribal College,5484.0,,5278.0,0.2381,0.0,,,,,,,20.0,,,,,1200.0,,36066.0,0.5845
Richmont Graduate University,,,6892.0,0.3939,,,,,,,267.0,,,,,,,,,0.5845
Northwest College-Hillsboro,,16371.0,,,0.6585,,,,,,,,22245.0,23.0,,,,,27754.0,0.5845
East Valley Institute of Technology,,,,,0.0,,,,,,,,16005.0,12.0,,,,,27754.0,0.5845
West Coast Ultrasound Institute,,27530.0,4713.0,,0.8392,,,,,,,106.0,,,,,1000.0,,36066.0,0.5845
Baltimore Studio of Hair Design,,16661.0,,,1.0,,,,,,,,19615.0,15.0,,,,,27754.0,0.5845
Ultimate Medical Academy,,18481.0,3297.0,,0.9428,,,,,,,,27900.0,19.0,,,,,36066.0,0.5845
Florida Barber Academy,,21280.0,,,0.6923,,,,,,,,14945.0,10.0,,,,,27754.0,0.5845
M-DCPS The English Center,4659.0,,,,0.0,,,,,,,,2220.0,8.0,,,,,27754.0,0.5845
Florida Education Institute,,19376.0,5012.0,0.8235,0.6071,,,,,,,,16925.0,11.0,,,,,27754.0,0.5845
Texas County Technical College,,15672.0,4945.0,,0.7143,,,,,,,,,,,,3450.0,3.0,36066.0,0.5845
Aviation Institute of Maintenance-Kansas City,,24560.0,,,0.2468,,,,,,,,,,,,900.0,,27754.0,0.5845
Blue Cliff College-Gulfport,,20126.0,,,0.7439,,,,,,,,15881.0,9.0,,,,,27754.0,0.5845
Institute for Therapeutic Massage,,23363.0,,,0.7727,,,,,,,,12495.0,8.0,,,,,27754.0,0.5845
Metropolitan Learning Institute,,7760.0,,,0.0,,,,,,,,17560.0,15.0,,,,,27754.0,0.5845
Orleans Niagara BOCES-Practical Nursing Program,12659.0,,,,0.6761,,,,,,,,14433.0,14.0,,,,3.0,27754.0,0.5845
Yeshiva Shaarei Torah of Rockland,,,6015.0,0.6667,0.0,,,,,,,,,,,,300.0,3.0,47975.5,0.5845
Leon Studio One School of Beauty Knowledge,,12562.0,,,0.7857,,,,,,,,12900.0,8.0,,,,,27754.0,0.5845
American Institute of Alternative Medicine,,22919.0,6386.0,0.2889,0.7105,,,,,,22.0,,,,,,1438.0,3.0,27754.0,0.5845
Brown Aveda Institute-Mentor,,14349.0,,,0.8404,,,,,,,,19850.0,12.0,,,,,27754.0,0.5845
Institute of Technology,,22585.0,5223.0,0.4269,0.4707,,,,,,,,34193.0,13.0,,,,,27754.0,0.5845
Susquehanna County Career and Technology Center,4296.0,,,,0.8788,,,,,,,,14995.0,13.0,,,,,27754.0,0.5845
Universidad Pentecostal Mizpa,,6290.0,,0.0,0.0,,,,,,22.0,33.0,,,,,1000.0,,36066.0,0.5845
Caribbean Forensic and Technical College,,2116.0,,,0.0,,,,,,,,,,,,125.0,,27754.0,0.5845
Concorde Career College-Grand Prairie,,30740.0,5410.0,0.5942,0.7129,,,,,,,,32887.0,13.0,,,,3.0,27754.0,0.5845
Lamar Institute of Technology,6904.0,,5876.0,0.4485,0.1528,,,,,,,1096.0,,,,,914.0,,36066.0,0.5845
Aviation Institute of Maintenance-Dallas,,22133.0,,,0.7089,,,,,,,,,,,,900.0,,27754.0,0.5845
Healing Mountain Massage School,,17029.0,,,0.671,,,,,,,,12650.0,9.0,,,,,27754.0,0.5845
Eastern Virginia Career College,,,3333.0,0.0746,0.6304,,,,,,,27.0,33479.0,11.0,,,,3.0,27754.0,0.5845
Nevada State College,12915.0,,7823.0,1.0,0.2227,,,,,,53.0,1425.0,,,,,1300.0,2.0,47975.5,0.5845
California State University-Channel Islands,13558.0,,10023.0,0.5153,0.3662,,,,,,413.0,20.0,,,,,2002.0,2.0,47975.5,0.5845
Franklin W Olin College of Engineering,,20540.0,12247.0,0.85,0.2615,,,,,,,39.0,,,,,200.0,1.0,47975.5,0.5845
Won Institute of Graduate Studies,,,3375.0,0.1207,,,,,,,71.0,,,,,,,,,0.5845
Lincoln Technical Institute-Paramus,,25212.0,,,0.8191,,,,,,,,29132.0,13.0,,,,,27754.0,0.5845
Pima Medical Institute-Colorado Springs,,22112.0,3941.0,0.4186,0.3606,,,,,,,,15113.0,9.0,,,,,27754.0,0.5845
Birthwise Midwifery School,,,,,0.5294,,,,,,,,,,,,,3.0,27754.0,0.5845
Paul Mitchell the School-Costa Mesa,,13309.0,,,0.5316,,,,,,,,22501.0,13.0,,,,,27754.0,0.5845
Ave Maria School of Law,,,8765.0,1.0,,,,,,,270.0,,,,,,,,,0.5845
Tulsa Welding School-Jacksonville,,23302.0,,,0.5269,,,,,,,,20129.0,10.0,,,,,27754.0,0.5845
Pennsylvania College of Health Sciences,,33512.0,6602.0,0.7778,0.4808,,,,,,123.0,124.0,,,,,2150.0,2.0,36066.0,0.5845
West Virginia Junior College-Bridgeport,,15463.0,4229.0,,0.8796,,,,,,,,,,,,290.0,,36066.0,0.5845
Antioch University-PhD Program in Leadership and Change,,,8986.0,,,,,,,,161.0,,,,,,,,,0.5845
St Louis College of Health Careers-Fenton,,26119.0,3874.0,0.4643,0.6527,,,,,,,,32322.0,15.0,,,,3.0,27754.0,0.5845
Interactive College of Technology-Gainesville,,13121.0,3214.0,,0.5333,,,,,,,,,,,,1800.0,,27754.0,0.5845
Alaska Christian College,,6746.0,6491.0,,0.4938,,,,,,,,,,,,80.0,,36066.0,0.5845
Grantham University,,8409.0,5018.0,0.3039,0.4909,,,,,,1183.0,31.0,,,,,0.0,,47975.5,0.5845
Carrington College-Albuquerque,,27977.0,5972.0,0.4667,0.5722,,,,,,,,48318.0,24.0,,,,,27754.0,0.5845
NASCAR Technical Institute,,22176.0,,,0.6191,,,,,,,,36515.0,12.0,,,,,27754.0,0.5845
University of the Potomac-VA Campus,,21564.0,,,0.1628,,,,,,104.0,,,,,,1200.0,,47975.5,0.5845
Milan Institute-Palm Desert,,25648.0,,,0.5228,,,,,,,,13735.0,9.0,,,,,27754.0,0.5845
Tohono O'odham Community College,4845.0,,6107.0,0.3077,0.0,,,,,,,125.0,,,,,1000.0,,36066.0,0.5845
Bluefield College - Edward Via College of Osteopathic Medicine,,,,,,,,,,,,,,,,,,,,0.5845
Pacific College of Health Science-Chicago,,27431.0,3625.0,0.0667,0.5833,,,,,,139.0,3.0,,,,,750.0,,27754.0,0.5845
Southwest Institute of Healing Arts,,40267.0,5000.0,,0.2438,,,,,,,,15110.0,19.0,,,,,27754.0,0.5845
InterCoast Colleges-Riverside,,20419.0,5590.0,,0.796,,,,,,,,20400.0,13.0,,,,,27754.0,0.5845
University of Antelope Valley,,,4802.0,0.172,0.4821,,,,,,52.0,,2015.0,3.0,,,,,27754.0,0.5845
Birthingway College of Midwifery,,,,,0.6667,,,,,,,,,,,,,,47975.5,0.5845
Brighton Center's Center for Employment Training,,10813.0,,,0.0,,,,,,,,8750.0,9.0,,,,,27754.0,0.5845
California Healing Arts College,,17937.0,,,0.8143,,,,,,,,17426.0,8.0,,,,,27754.0,0.5845
NorthShore University HealthSystem School of Nurse Anesthesia,,,,,,,,,,,72.0,,,,,,,,,0.5845
Faith International University,,17309.0,3866.0,0.3611,0.2378,,,,,,129.0,3.0,,,,,900.0,,47975.5,0.5845
Family of Faith Christian University,,,1217.0,,0.6,,,,,,85.0,,,,,,1200.0,2.0,47975.5,0.5845
Hood Theological Seminary,,,4369.0,0.4615,,,,,,,128.0,,,,,,,,,0.5845
Colegio Educativo Tecnologico Industrial Inc,,9640.0,,,0.0,,,,,,,,9375.0,14.0,,,,,27754.0,0.5845
International Technological University,,,4221.0,0.5135,,,,,,,532.0,,,,,,,,,0.5845
Irene's Myomassology Institute,,25792.0,,,0.5541,,,,,,,,12789.0,12.0,,,,,27754.0,0.5845
Jay's Technical Institute,,12922.0,,,0.45,,,,,,,,16790.0,13.0,,,,,27754.0,0.5845
NTMA Training Centers of Southern California,,21787.0,,,0.4429,,,,,,,,14990.0,8.0,,,,,27754.0,0.5845
P C Age-Jersey City,,14630.0,,,0.4206,,,,,,,,21790.0,13.0,,,,,27754.0,0.5845
PC AGE-Metropark,,22642.0,,,0.3175,,,,,,,,21790.0,13.0,,,,,27754.0,0.5845
Hollywood Institute,,21051.0,,,0.75,,,,,,,,18719.0,10.0,,,,,27754.0,0.5845
South Florida Institute of Technology,,8649.0,,,0.4629,,,,,,,,8590.0,11.0,,,,,27754.0,0.5845
Southeastern College-Charleston,,31212.0,4194.0,0.3462,0.4704,,,,,,,,20219.0,8.0,,,,,27754.0,0.5845
Trend Barber College,,12861.0,,,0.3409,,,,,,,,16894.0,13.0,,,,,27754.0,0.5845
Valley Grande Institute for Academic Studies,,10888.0,,,0.7153,,,,,,,,26454.0,13.0,,,,,27754.0,0.5845
West Coast University-Los Angeles,,38740.0,8663.0,0.2186,0.8818,,,,,,,,,,,,1490.0,,47975.5,0.5845
Williamson Christian College,,,538.0,,0.2258,,,,,,13.0,,,,,,1000.0,,47975.5,0.5845
Triangle Tech Inc-Sunbury,,19309.0,3578.0,1.0,0.8462,,,,,,,,,,,,1097.0,,36066.0,0.5845
DigiPen Institute of Technology,,39022.0,9289.0,0.5435,0.5206,,,,,,90.0,14.0,,,,,1080.0,1.0,47975.5,0.5845
Pierpont Community and Technical College,9378.0,,5561.0,0.9825,0.3966,,,,,,,618.0,,,,,1000.0,,36066.0,0.5845
Dewey University-Hato Rey,,4797.0,1768.0,1.0,0.3108,,,,,,130.0,,,,,,1500.0,,47975.5,0.5845
American College of Healthcare Sciences,,22266.0,4418.0,0.4138,0.519,,,,,,243.0,3.0,,,,,0.0,2.0,27754.0,0.5845
Colorado Media School,,24722.0,,,0.5843,,,,,,,,17840.0,8.0,,,,3.0,27754.0,0.5845
Paul Mitchell the School-Rhode Island,,22239.0,,,0.6008,,,,,,,,18669.0,10.0,,,,,27754.0,0.5845
Milan Institute-Sparks,,25060.0,,,0.5066,,,,,,,,14234.0,9.0,,,,,27754.0,0.5845
Empire Beauty School-Framingham,,17359.0,,,0.4533,,,,,,,,16350.0,7.0,,,,,27754.0,0.5845
Interactive College of Technology-Chamblee,,14413.0,3516.0,0.2381,0.6301,,,,,,,,,,,,1800.0,,27754.0,0.5845
Bexley Hall Seabury Western Theological Seminary Federation Inc.,,,7002.0,,,,,,,,80.0,,,,,,,,,0.5845
Altierus Career College-Norcross,,17043.0,4504.0,1.0,0.8822,,,,,,,,,,,,0.0,,27754.0,0.5845
Strayer University-Tennessee,,22257.0,8005.0,0.0926,0.868,,,,,,489.0,,,,,,1350.0,,47975.5,0.5845
Strayer University-Pennsylvania,,21800.0,6872.0,0.1471,0.7853,,,,,,286.0,1.0,,,,,1350.0,,47975.5,0.5845
Charlie's Guard-Detective Bureau and Academy Inc,,3994.0,,,0.0,,,,,,,,11200.0,18.0,,,,,27754.0,0.5845
PCI Academy-Plymouth,,9229.0,,,0.5825,,,,,,,,20012.0,10.0,,,,,27754.0,0.5845
Creative Images Institute of Cosmetology-South Dayton,,11664.0,,,0.6875,,,,,,,,21210.0,12.0,,,,,27754.0,0.5845
Brookline College-Albuquerque,,25212.0,4439.0,0.1818,0.7317,,,,,,,,15225.0,9.0,,,,,27754.0,0.5845
Byzantine Catholic Seminary of Saints Cyril and Methodius,,,1921.0,,,,,,,,36.0,,,,,,,,,0.5845
Northcentral University,,,6327.0,0.2957,0.3429,,,,,,11058.0,,,,,,,,47975.5,0.5845
Bayamon Community College,,6502.0,,,0.0,,,,,,,,,,,,670.0,,27754.0,0.5845
Folsom Lake College,4975.0,,8655.0,0.3869,0.0219,,,,,,,815.0,,,,,1854.0,,36066.0,0.5845
LeGrand Institute of Cosmetology Inc,,13845.0,,,0.641,,,,,,,,15215.0,13.0,,,,,27754.0,0.5845
Hussian College-Daymar College Murfreesboro,,20190.0,3777.0,,0.7615,,,,,,,,,,,,,,36066.0,0.5845
Cambridge Technical Institute,,13351.0,,,0.0,,,,,,,,10725.0,14.0,,,,,27754.0,0.5845
Empire Beauty School-Midlothian,,15947.0,,,0.6111,,,,,,,,21500.0,11.0,,,,,27754.0,0.5845
Empire Beauty School-Owings Mills,,15152.0,,,0.5786,,,,,,,,22010.0,11.0,,,,,27754.0,0.5845
Empire Beauty School-West Mifflin,,16744.0,,,0.6091,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
ATI College-Norwalk,,24322.0,,,0.84,,,,,,,,29765.0,18.0,,,,,27754.0,0.5845
Advance Science International College,,27429.0,1194.0,0.5909,0.1739,,,,,,,,45926.0,24.0,,,,,36066.0,0.5845
Advanced Barber College and Hair Design,,12606.0,,,0.0,,,,,,,,12140.0,14.0,,,,,27754.0,0.5845
