School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
Nebraska Methodist College of Nursing & Allied Health,,25311.0,5806.0,0.9296,0.6994,,,,,,362.0,,,,,,1300.0,1.0,47975.5,0.5845
Millikin University,,21331.0,6237.0,0.7054,0.674,,,,,,88.0,66.0,,,,,1000.0,1.0,47975.5,0.5845
Monmouth College,,17061.0,6812.0,0.7838,0.7177,,,,,,,7.0,,,,,1200.0,5.0,47975.5,0.5845
Moody Bible Institute,,16646.0,6129.0,0.3113,0.3949,,,,,,734.0,50.0,,,,,932.0,5.0,47975.5,0.5845
Moraine Valley Community College,2422.0,,7480.0,0.2714,0.059,,,,,,,3722.0,,,,,1464.0,,36066.0,0.5845
Morrison Institute of Technology,,18139.0,5099.0,0.9231,0.8103,,,,,,,,,,,,1150.0,,36066.0,0.5845
Morton College,4236.0,,8279.0,0.3397,0.0255,,,,,,,1029.0,,,,,2400.0,,36066.0,0.5845
National Louis University,,14957.0,6195.0,0.9948,0.4284,,,,,,3642.0,84.0,,,,,0.0,3.0,47975.5,0.5845
National University of Health Sciences,,,5461.0,0.987,0.4478,,,,,,546.0,14.0,,,,,,,47975.5,0.5845
Cosmetology Concepts Niles,,3719.0,,,0.0741,,,,,,,,10900.0,12.0,,,,,27754.0,0.5845
North Central Texas College,5307.0,,6041.0,1.0,0.1857,,,,,,,2835.0,,,,,1680.0,,36066.0,0.5845
Lone Star College System,8016.0,,7187.0,1.0,0.0921,,,,,,,19081.0,,,,,2550.0,,36066.0,0.5845
Northern Baptist Theological Seminary,,,6414.0,1.0,,,,,,,265.0,,,,,,,,,0.5845
Northern Illinois University,18259.0,,8616.0,0.7328,0.6067,,,,,,4478.0,24.0,,,,,1400.0,1.0,47975.5,0.5845
Northwestern State University of Louisiana,12866.0,,6228.0,0.5976,0.4843,,,,,,1075.0,1634.0,,,,,1300.0,1.0,47975.5,0.5845
Northeastern Illinois University,15843.0,,8265.0,0.5651,0.3083,,,,,,1723.0,74.0,,,,,2400.0,1.0,47975.5,0.5845
Oakton Community College,6141.0,,10074.0,0.2719,0.0092,,,,,,,464.0,,,,,1410.0,,36066.0,0.5845
Oehrlein School of Cosmetology,,9712.0,,,0.6515,,,,,,,,18434.0,13.0,,,,,27754.0,0.5845
Olivet Nazarene University,,20195.0,7244.0,0.323,0.7218,,,,,,1207.0,31.0,,,,,1000.0,1.0,47975.5,0.5845
Parkland College,8993.0,,8593.0,0.397,0.2994,,,,,,,1621.0,,,,,1200.0,,36066.0,0.5845
Prairie State College,7669.0,,8382.0,0.2892,0.1467,,,,,,,796.0,,,,,2500.0,,36066.0,0.5845
Principia College,,,7953.0,0.967,0.0,,,,,,,5.0,,,,,1000.0,1.0,47975.5,0.5845
Professional's Choice Hair Design Academy,,15300.0,,,0.4769,,,,,,,,19414.0,11.0,,,,,27754.0,0.5845
Quincy University,,17497.0,5693.0,0.5421,0.6386,,,,,,106.0,85.0,,,,,,1.0,47975.5,0.5845
Rend Lake College,5636.0,,6557.0,0.665,0.0,,,,,,,856.0,,,,,1800.0,,27754.0,0.5845
Richland Community College,4794.0,,7112.0,0.4643,0.1212,,,,,,,1025.0,,,,,1320.0,,27754.0,0.5845
Rock Valley College,7399.0,,8073.0,0.3083,0.0549,,,,,,,705.0,,,,,1170.0,,36066.0,0.5845
Rockford University,,22197.0,5726.0,0.3541,0.7042,,,,,,222.0,39.0,,,,,1200.0,1.0,47975.5,0.5845
Roosevelt University,,22749.0,8367.0,0.352,0.6041,,,,,,1690.0,88.0,,,,,1200.0,1.0,47975.5,0.5845
Dominican University,,19268.0,7368.0,0.4296,0.6823,,,,,,878.0,14.0,,,,,1200.0,1.0,47975.5,0.5845
Rush University,,,11548.0,0.7582,0.5537,,,,,,2643.0,2.0,,,,,,,47975.5,0.5845
Saint Francis Medical Center College of Nursing,,,6612.0,0.7679,0.5181,,,,,,189.0,,,,,,,,47975.5,0.5845
University of Saint Francis-Fort Wayne,,17796.0,6736.0,0.4557,0.7087,,,,,,504.0,4.0,,,,,1200.0,1.0,47975.5,0.5845
