School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
Salon Boutique Academy,,17059.0,,,0.4607,,,,,,,,11605.0,6.0,,,,,27754.0,0.5845
The Recording Conservatory of Austin,,32342.0,,,0.2,,,,,,,,23610.0,13.0,,,,,27754.0,0.5845
Bet Medrash Gadol Ateret Torah,,4720.0,3201.0,1.0,0.0,,,,,,,,,,,,200.0,3.0,47975.5,0.5845
Yeshiva Ohr Yisrael,,10255.0,7949.0,,0.0,,,,,,,,,,,,200.0,3.0,47975.5,0.5845
Yeshiva Sholom Shachna,,8574.0,4207.0,,0.0,,,,,,,13.0,,,,,200.0,3.0,47975.5,0.5845
Elmezzi Graduate School of Molecular Medicine,,,,1.0,,,,,,,9.0,,,,,,,,,0.5845
Professional Academy of Cosmetology,,21128.0,,,0.1429,,,,,,,,13000.0,11.0,,,,,27754.0,0.5845
Theatre of Arts,,19706.0,6067.0,,0.5429,,,,,,,,,,,,1764.0,3.0,36066.0,0.5845
Treasure Coast Technical College,6127.0,,,,0.0,,,,,,,15.0,7187.0,12.0,,,,,27754.0,0.5845
American College of Barbering,,17857.0,,,0.632,,,,,,,,17050.0,13.0,,,,,27754.0,0.5845
Beth Medrash Meor Yitzchok,,9503.0,4129.0,0.75,0.0,,,,,,,,,,,,200.0,3.0,47975.5,0.5845
Mingo Extended Learning Center,3059.0,,,,0.0,,,,,,,,7573.0,13.0,,,,,27754.0,0.5845
ZMS The Academy,,11187.0,,,0.1231,,,,,,,,11500.0,13.0,,,,,27754.0,0.5845
Valor Christian College,,16245.0,3846.0,0.4063,0.6486,,,,,,,,,,,,800.0,,36066.0,0.5845
Bethany Global University,,20169.0,4336.0,0.1132,0.5075,,,,,,29.0,1.0,,,,,500.0,3.0,47975.5,0.5845
Bella Academy of Cosmetology,,9620.0,,,0.6667,,,,,,,,17550.0,12.0,,,,,27754.0,0.5845
HVAC Technical Institute,,24105.0,,,0.4563,,,,,,,,16000.0,8.0,,,,,27754.0,0.5845
United International College,,,5091.0,,0.0,,,,,,,,,,,,1000.0,,36066.0,0.5845
San Francisco Film School,,30627.0,,,0.3333,,,,,,,,42900.0,16.0,,,,,27754.0,0.5845
Culinary Tech Center,,15744.0,,,0.1379,,,,,,,,16250.0,6.0,,,,,27754.0,0.5845
Randolph Technical Center,10726.0,,,,0.0,,,,,,,,6000.0,13.0,,,,,27754.0,0.5845
AMG School of Licensed Practical Nursing,,36871.0,,,0.6979,,,,,,,,32360.0,13.0,,,,,27754.0,0.5845
Saint Michael College of Allied Health,,17783.0,7552.0,,0.1477,,,,,,,7.0,,,,,1350.0,,27754.0,0.5845
Presidio Graduate School,,,8070.0,1.0,,,,,,,120.0,,,,,,,,,0.5845
Sandra Academy of Salon Services Inc,,15685.0,,,0.5726,,,,,,,,18000.0,10.0,,,,,27754.0,0.5845
Wright Graduate University for the Realization of Human Potential,,,,,,,,,,,19.0,,,,,,,,,0.5845
California Jazz Conservatory,,,5998.0,,0.2963,,,,,,,,,,,,1971.0,3.0,47975.5,0.5845
California Barber and Beauty College,,9849.0,,,0.0,,,,,,,,13250.0,10.0,,,,,27754.0,0.5845
Laredo CHI Academy Beauty School,,5691.0,,,0.0,,,,,,,,11500.0,13.0,,,,,27754.0,0.5845
Florida International Training Institute,,26301.0,,,0.6136,,,,,,,,7580.0,12.0,,,,3.0,27754.0,0.5845
The Training Domain,,14825.0,,,0.8,,,,,,,,6500.0,9.0,,,,,27754.0,0.5845
Gould's Academy,,16321.0,,,0.6466,,,,,,,,18550.0,13.0,,,,,27754.0,0.5845
Aviation Institute of Maintenance-Freemont,,24694.0,,,0.8445,,,,,,,,,,,,900.0,,27754.0,0.5845
Paul Mitchell the School-Tulsa,,14481.0,,,0.5947,,,,,,,,19724.0,12.0,,,,,27754.0,0.5845
PPG Technical College,,6536.0,,,0.0,,,,,,,,,,,,300.0,,27754.0,0.5845
Wave Leadership College,,12358.0,2000.0,,0.5938,,,,,,,12.0,,,,,2500.0,,36066.0,0.5845
Professional Academy of Cosmetology,,21128.0,,,0.1429,,,,,,,,13000.0,11.0,,,,,27754.0,0.5845
Empire Beauty School-Northlake,,14630.0,,,0.5232,,,,,,,,22010.0,11.0,,,,,27754.0,0.5845
Ross Medical Education Center-Huntsville,,18416.0,,,0.6735,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Knoxville,,19195.0,,,0.6761,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Muncie,,20689.0,1349.0,,0.6525,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Cortiva Institute-Arlington,,23327.0,,,0.8976,,,,,,,,12371.0,8.0,,,,,27754.0,0.5845
Tulsa Welding School-Houston,,26864.0,,,0.7471,,,,,,,,20983.0,8.0,,,,,27754.0,0.5845
Pima Medical Institute-El Paso,,16916.0,3555.0,0.6341,0.4263,,,,,,,,14463.0,8.0,,,,,27754.0,0.5845
Pima Medical Institute-Phoenix,,18715.0,3329.0,0.6981,0.3875,,,,,,,,14463.0,8.0,,,,,27754.0,0.5845
Kennesaw State University,17221.0,,7278.0,0.6469,0.4652,,,,,,3308.0,1060.0,,,,,1500.0,1.0,47975.5,0.5845
Davines Professional Academy of Beauty and Business,,19307.0,,,0.5352,,,,,,,,18900.0,11.0,,,,,27754.0,0.5845
All Beauty College,,13852.0,,,0.8824,,,,,,,,19900.0,13.0,,,,,27754.0,0.5845
Eastern Suffolk BOCES,15515.0,,,,0.434,,,,,,,,16594.0,11.0,,,,3.0,27754.0,0.5845
Eastern Suffolk BOCES,15515.0,,,,0.434,,,,,,,,16594.0,11.0,,,,3.0,27754.0,0.5845
Milligan University,,19806.0,6173.0,0.9907,0.5356,,,,,,428.0,86.0,,,,,1300.0,1.0,47975.5,0.5845
Chamberlain University-Nevada,,36150.0,8154.0,0.2439,0.7903,,,,,,,,,,,,600.0,2.0,47975.5,0.5845
Chamberlain University-Michigan,,,6713.0,0.1324,0.7258,,,,,,,,,,,,600.0,2.0,47975.5,0.5845
Chamberlain University-New Jersey,,31200.0,7073.0,0.156,0.8287,,,,,,,,,,,,600.0,2.0,47975.5,0.5845
Hussian College-Los Angeles,,42374.0,6119.0,0.1,0.7019,,,,,,13.0,,,,,,1200.0,3.0,47975.5,0.5845
Paul Mitchell the School-Madison,,15743.0,,,0.7179,,,,,,,,19000.0,12.0,,,,,27754.0,0.5845
The University of Tennessee Health Science Center,,,11015.0,0.6547,0.5905,,,,,,2955.0,,,,,,,,47975.5,0.5845
Unitech Training Academy-New Orleans,,22614.0,,,0.7618,,,,,,,,14500.0,9.0,,,,,27754.0,0.5845
Wade Gordon Hairdressing Academy-Lubbock,,16645.0,,,0.5593,,,,,,,,16900.0,13.0,,,,,27754.0,0.5845
Protege Academy,,10636.0,,,0.6292,,,,,,,,19600.0,11.0,,,,,27754.0,0.5845
Emory University-Oxford College,,25921.0,8754.0,0.9126,0.3384,,,,,,,2.0,,,,,1224.0,1.0,36066.0,0.5845
The Chicago School of Professional Psychology at Xavier University of Louisiana,,,9194.0,,,,,,,,36.0,,,,,,,,,0.5845
Southern Regional Technical College,-884.0,,4681.0,1.0,0.0,,,,,,,2007.0,,,,,1150.0,,27754.0,0.5845
Texas College of Cosmetology-Lubbock,,9901.0,,,0.0,,,,,,,,11450.0,13.0,,,,,27754.0,0.5845
University of Arizona-Sierra Vista,,,8084.0,0.2838,0.467,,,,,,29.0,1.0,,,,,,,47975.5,0.5845
Fortis College-Cuyahoga Falls,,26955.0,5207.0,0.1493,0.746,,,,,,,,,,,,862.0,,27754.0,0.5845
Texas State Technical College,10114.0,,5042.0,0.8637,0.2949,,,,,,,2323.0,,,,,1788.0,,36066.0,0.5845
Aveda Institute Portland-Vancouver Campus,,11848.0,,,0.6629,,,,,,,,17755.0,12.0,,,,,27754.0,0.5845
Arizona College of Nursing-Las Vegas,,28897.0,7771.0,0.2754,0.828,,,,,,,,,,,,,3.0,47975.5,0.5845
Florida Career College-Pembroke Pines,,27564.0,3572.0,,0.6963,,,,,,,,,,,,0.0,,27754.0,0.5845
Florida Career College-West Palm Beach,,32153.0,4244.0,,0.7882,,,,,,,,21500.0,9.0,,,,,27754.0,0.5845
Florida Career College-Hialeah,,31857.0,3744.0,,0.7816,,,,,,,,21500.0,9.0,,,,,27754.0,0.5845
Florida Career College-Lauderdale Lakes,,27751.0,4922.0,,0.7484,,,,,,,,,,,,0.0,,27754.0,0.5845
Florida Career College-Tampa,,33055.0,4165.0,,0.7773,,,,,,,,21500.0,9.0,,,,,27754.0,0.5845
Florida Career College-Jacksonville,,34368.0,4583.0,,0.7951,,,,,,,,21500.0,9.0,,,,,27754.0,0.5845
Florida Career College-Boynton Beach,,26756.0,4826.0,,0.786,,,,,,,,,,,,0.0,,27754.0,0.5845
Florida Career College-Margate,,31741.0,4396.0,,0.7979,,,,,,,,21500.0,9.0,,,,,27754.0,0.5845
Florida Career College-Orlando,,33184.0,4101.0,,0.7886,,,,,,,,21500.0,9.0,,,,,27754.0,0.5845
United Education Institute - UEI College - Phoenix,,28692.0,,,0.7593,,,,,,,,19900.0,9.0,,,,,27754.0,0.5845
Florida Career College-Houston,,33337.0,4199.0,,0.7639,,,,,,,,21500.0,9.0,,,,,27754.0,0.5845
Aveda Institute-Madison,,17029.0,,,0.7458,,,,,,,,20800.0,12.0,,,,,27754.0,0.5845
Husson University,,18286.0,7297.0,0.9778,0.7416,,,,,,872.0,230.0,,,,,1150.0,1.0,47975.5,0.5845
Tricoci University of Beauty Culture-Elgin,,15563.0,,,0.596,,,,,,,,23602.0,13.0,,,,,27754.0,0.5845
Concorde Career College-Southaven,,24324.0,2963.0,0.619,0.7027,,,,,,,,16486.0,8.0,,,,3.0,27754.0,0.5845
Universal Technical Institute-Southern California,,22969.0,3915.0,,0.6691,,,,,,,,37665.0,13.0,,,,,27754.0,0.5845
Northwest University-College of Adult and Professional Studies,,26232.0,6342.0,0.0246,0.4314,,,,,,116.0,384.0,,,,,1200.0,,47975.5,0.5845
Celebrity Barber School,,15852.0,,,0.6,,,,,,,,16900.0,13.0,,,,,27754.0,0.5845
California Institute of Advanced Management,,,5833.0,0.4444,,,,,,,151.0,,24000.0,12.0,,,,,,0.5845
Academy of Interactive Entertainment,,28930.0,,,0.5484,,,,,,,,,,,,0.0,3.0,27754.0,0.5845
The Temple Annapolis-A Paul Mitchell Partner School,,18921.0,,,0.5612,,,,,,,,20000.0,12.0,,,,,27754.0,0.5845
Yeshiva Zichron Aryeh,,,4043.0,,0.0,,,,,,,2.0,,,,,200.0,3.0,47975.5,0.5845
Butte County Regional Occupational Program,16915.0,,,,0.2778,,,,,,,,8200.0,9.0,,,,,27754.0,0.5845
Arclabs,,22787.0,,,0.5115,,,,,,,,16375.0,7.0,,,,,27754.0,0.5845
Top of the Line Barber College,,15013.0,,,0.8387,,,,,,,,20200.0,11.0,,,,,27754.0,0.5845
Midfield Institute of Cosmetology,,9741.0,,,0.4545,,,,,,,,14750.0,13.0,,,,,27754.0,0.5845
American Institute of Alternative Medicine,,22919.0,6386.0,0.2889,0.7105,,,,,,22.0,,,,,,1438.0,3.0,27754.0,0.5845
Felbry College School of Nursing,,26331.0,5930.0,1.0,0.5688,,,,,,,,21687.0,13.0,,,,,27754.0,0.5845
Regional Center for Border Health,,11422.0,,,0.0769,,,,,,,,5350.0,3.0,,,,,27754.0,0.5845
B-Unique Beauty and Barber Academy,,10068.0,,,0.5,,,,,,,,18650.0,11.0,,,,,27754.0,0.5845
Kentucky Horseshoeing School,,21693.0,,,0.3415,,,,,,,,27500.0,9.0,,,,,27754.0,0.5845
Tri-State Barber College,,5230.0,,,0.28,,,,,,,,12576.0,11.0,,,,,27754.0,0.5845
Image Maker Beauty Institute,,15368.0,,,0.6625,,,,,,,,18550.0,13.0,,,,,27754.0,0.5845
Dalton Institute of Esthetics and Cosmetology,,8220.0,,,0.4932,,,,,,,,17000.0,12.0,,,,,27754.0,0.5845
CAAN Academy of Nursing,,22933.0,,,0.9316,,,,,,,,21800.0,15.0,,,,,27754.0,0.5845
Valley College-Martinsburg,,22393.0,4680.0,0.25,0.6782,,,,,,,,16753.0,10.0,,,,,27754.0,0.5845
Alhambra Medical University,,,3125.0,,,,,,,,106.0,5.0,,,,,,,,0.5845
Central Yeshiva Beth Joseph,,,4300.0,,0.0,,,,,,,,,,,,,,47975.5,0.5845
Garden State Science and Technology Institute,,21318.0,,,0.6497,,,,,,,,15390.0,9.0,,,,,27754.0,0.5845
Barber Tech Academy,,17185.0,,,0.5658,,,,,,,,19615.0,13.0,,,,,27754.0,0.5845
Abraham Lincoln University,,15851.0,,,0.2128,,,,,,171.0,,,,,,1200.0,,47975.5,0.5845
Construction Training Center,,16930.0,,,0.9111,,,,,,,,13000.0,7.0,,,,,27754.0,0.5845
American Academy of Acupuncture and Oriental Medicine,,,5423.0,,,,,,,,85.0,,,,,,,,,0.5845
Huntington University of Health Sciences,,,1736.0,,0.2,,,,,,23.0,31.0,,,,,1606.0,,36066.0,0.5845
Sonoran Desert Institute,,14802.0,3087.0,0.4545,0.1613,,,,,,,12.0,,,,,,,36066.0,0.5845
Yeshivas Maharit D'Satmar,,9544.0,3574.0,,0.0,,,,,,,,,,,,200.0,,47975.5,0.5845
Natural Images Beauty College,,14743.0,,,0.5783,,,,,,,,18084.0,11.0,,,,,27754.0,0.5845
Textures Institute of Cosmetology,,15180.0,,,0.9118,,,,,,,,15500.0,11.0,,,,,27754.0,0.5845
Learning Bridge Career Institute,,,,,0.0886,,,,,,,,1500.0,1.0,,,,,27754.0,0.5845
PiBerry Institute,,24997.0,,,0.6078,,,,,,,,16250.0,10.0,,,,,27754.0,0.5845
Regina Webb Academy,,14406.0,,,0.5,,,,,,,,16500.0,11.0,,,,,27754.0,0.5845
DeHart Technical School,,,,,0.3636,,,,,,,,16780.0,12.0,,,,,27754.0,0.5845
Center for Neurosomatic Studies,,,,,0.8077,,,,,,,,24400.0,16.0,,,,3.0,27754.0,0.5845
Focus Personal Training Institute,,21470.0,,,0.3169,,,,,,,,14995.0,6.0,,,,,27754.0,0.5845
Fosbre Academy of Hair Design,,13721.0,,,0.675,,,,,,,,17975.0,12.0,,,,,27754.0,0.5845
National Personal Training Institute,,10567.0,,,0.5075,,,,,,,,7850.0,5.0,,,,,27754.0,0.5845
Mission Beauty Institute,,4863.0,,,0.12,,,,,,,,13861.0,13.0,,,,,27754.0,0.5845
Elim Bible Institute and College,,10187.0,2939.0,0.2143,0.5221,,,,,,,4.0,,,,,1250.0,5.0,27754.0,0.5845
Beth Medrash of Asbury Park,,8483.0,4253.0,,0.0,,,,,,,1.0,,,,,200.0,3.0,47975.5,0.5845
Hope International University,,20318.0,5466.0,0.2093,0.6635,,,,,,497.0,,,,,,1917.0,1.0,47975.5,0.5845
Yeshiva Gedolah Shaarei Shmuel,,9380.0,8705.0,,0.0,,,,,,,,,,,,200.0,3.0,47975.5,0.5845
Premier Barber Institute,,17551.0,,,0.6512,,,,,,,,16500.0,11.0,,,,,27754.0,0.5845
International Beauty Education Center,,8716.0,,,0.825,,,,,,,,7180.0,6.0,,,,,27754.0,0.5845
Claremont Lincoln University,,,,0.0,,,,,,,254.0,,,,,,,,,0.5845
Phipps Academy of Barbering,,10058.0,,,0.9101,,,,,,,,18450.0,11.0,,,,,27754.0,0.5845
Hoss Lee Academy,,18011.0,,,0.641,,,,,,,,18325.0,12.0,,,,,27754.0,0.5845
Indiana Wellness College,,,,,0.1608,,,,,,,,14590.0,12.0,,,,3.0,27754.0,0.5845
Kenny's Academy of Barbering,,15121.0,,,0.5431,,,,,,,,17750.0,11.0,,,,,27754.0,0.5845
Seattle Film Institute,,45716.0,5000.0,,0.5224,,,,,,26.0,,,,,,500.0,,47975.5,0.5845
Arkansas Colleges of Health Education,,,,1.0,,,,,,,513.0,,,,,,,,,0.5845
Burrell College of Osteopathic Medicine,,,,,,,,,,,621.0,,,,,,,,,0.5845
Glitz School of Cosmetology,,10945.0,,,0.607,,,,,,,,18859.0,12.0,,,,,27754.0,0.5845
Northeast Lakeview College,6340.0,,6819.0,0.4605,0.0328,,,,,,,1116.0,,,,,1674.0,,36066.0,0.5845
Paul Mitchell the School-Jessup,,15229.0,,,0.6233,,,,,,,,20700.0,11.0,,,,,27754.0,0.5845
John Patrick University of Health and Applied Sciences,,,6500.0,,0.3171,,,,,,64.0,,,,,,1078.0,3.0,47975.5,0.5845
University of Saint Katherine,,26138.0,5100.0,0.2424,0.8316,,,,,,,1.0,,,,,1000.0,1.0,47975.5,0.5845
Teachers College of San Joaquin,,,10902.0,0.1,0.0,,,,,,260.0,,,,,,,,27754.0,0.5845
Totally Cosmo School of Modern Cosmetology,,9706.0,,,0.7143,,,,,,,,16650.0,13.0,,,,,27754.0,0.5845
U.S. Truck Driver Training School,,7729.0,,,0.035,,,,,,,,9510.0,5.0,,,,,27754.0,0.5845
South Dade Technical College,5093.0,,,,0.0,,,,,,,49.0,3828.0,13.0,,,,,27754.0,0.5845
Wongu University of Oriental Medicine,,,,,,,,,,,41.0,,,,,,,,,0.5845
Tulsa Welding School-Houston,,26864.0,,,0.7471,,,,,,,,20983.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Elyria,,19387.0,,,0.6485,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Lafayette,,20109.0,2208.0,,0.5495,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Midland,,18534.0,,,0.2688,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Paul Mitchell the School-Clear Lake,,13697.0,,,0.7181,,,,,,,,18501.0,12.0,,,,,27754.0,0.5845
Paul Mitchell the School-Nampa,,17476.0,,,0.6414,,,,,,,,20895.0,13.0,,,,,27754.0,0.5845
Kenneth Shuler School of Cosmetology-Goose Creek,,14097.0,,,0.6382,,,,,,,,9895.0,5.0,,,,,27754.0,0.5845
Clovis Community College,4577.0,,5445.0,0.4706,0.0518,,,,,,,1200.0,,,,,1250.0,,27754.0,0.5845
Boca Beauty Academy-Parkland,,18479.0,,,0.6346,,,,,,,,15010.0,10.0,,,,,27754.0,0.5845
American Beauty Academy-West Valley Campus,,12646.0,,,0.3889,,,,,,,,17500.0,12.0,,,,,27754.0,0.5845
Caribbean Aviation Training Institute Inc,,8973.0,,,0.0,,,,,,,,,,,,500.0,,27754.0,0.5845
The College of Health Care Professions-McAllen Campus,,22706.0,4247.0,0.9545,0.7544,,,,,,,,16300.0,9.0,,,,,27754.0,0.5845
Chamberlain University-North Carolina,,,6662.0,0.2381,0.8101,,,,,,,,,,,,600.0,2.0,47975.5,0.5845
Chamberlain University-California,,,9892.0,0.1579,0.8009,,,,,,,,,,,,600.0,2.0,47975.5,0.5845
Spartan College of Aeronautics and Technology,,23797.0,4210.0,1.0,0.5192,,,,,,,,,,,,4105.0,,36066.0,0.5845
Purdue University Global,,,4775.0,0.2084,0.4779,,,,,,9331.0,701.0,,,,,,,47975.5,0.5845
Pima Medical Institute-Dillon,,19196.0,4597.0,,0.2911,,,,,,,,14663.0,8.0,,,,,27754.0,0.5845
Arthur's Beauty College,,11431.0,,,0.6038,,,,,,,,16145.0,13.0,,,,,27754.0,0.5845
West Coast University-Center for Graduate Studies,,,10090.0,0.5593,,,,,,,580.0,,,,,,,,,0.5845
University of North Carolina Wilmington,19055.0,,8570.0,0.7178,0.4382,,,,,,2714.0,364.0,,,,,1126.0,1.0,47975.5,0.5845
National Personal Training Institute-Tampa,,8556.0,,,0.4386,,,,,,,,7850.0,5.0,,,,,27754.0,0.5845
Presbyterian Theological Seminary in America,,,1373.0,,0.0,,,,,,128.0,,,,,,1300.0,,47975.5,0.5845
HCI College,,30083.0,4612.0,1.0,0.4381,,,,,,,,,,,,1000.0,3.0,36066.0,0.5845
Southern States University,,,4000.0,0.2174,0.0,,,,,,311.0,,,,,,1200.0,3.0,47975.5,0.5845
America Evangelical University,,4908.0,3000.0,,0.0,,,,,,73.0,,,,,,1100.0,,47975.5,0.5845
Gadsden Technical Institute,,,,,0.0,,,,,,,,2928.0,9.0,,,,,27754.0,0.5845
Virginia University of Integrative Medicine,,,8750.0,0.2558,,,,,,,340.0,,,,,,,,,0.5845
Nashville Film Institute,,25082.0,,,0.4857,,,,,,,,21800.0,9.0,,,,,27754.0,0.5845
Los Angeles Academy of Figurative Art,,,3582.0,,0.3571,,,,,,,,,,,,1000.0,,47975.5,0.5845
Westcliff University,,19907.0,5703.0,0.1905,0.083,,,,,,1827.0,,,,,,739.0,2.0,47975.5,0.5845
World Class Academy of Beauty Careers,,18035.0,,,0.9565,,,,,,,,13535.0,8.0,,,,,27754.0,0.5845
Allied Health Careers Institute,,,,,0.1818,,,,,,,,1500.0,2.0,,,,,27754.0,0.5845
Sacramento Ultrasound Institute,,,3354.0,,0.4623,,,,,,,,49018.0,24.0,,,,,27754.0,0.5845
Regan Career Institute,,29028.0,,,0.4531,,,,,,,,12000.0,10.0,,,,,27754.0,0.5845
Texas County Technical College,,15672.0,4945.0,,0.7143,,,,,,,,,,,,3450.0,3.0,36066.0,0.5845
Baldy View Regional Occupational Program,29219.0,,,,0.825,,,,,,,,36350.0,16.0,,,,,27754.0,0.5845
Image Maker Beauty Institute,,15368.0,,,0.6625,,,,,,,,18550.0,13.0,,,,,27754.0,0.5845
Reformed University,,13643.0,2944.0,,0.0556,,,,,,16.0,1.0,,,,,600.0,,47975.5,0.5845
Mobile Technical Training,,10422.0,,,0.3108,,,,,,,,9335.0,3.0,,,,,27754.0,0.5845
American Barber and Beauty Academy,,19331.0,,,0.6119,,,,,,,,18995.0,11.0,,,,,27754.0,0.5845
Yeshiva Shaar Ephraim,,6859.0,3648.0,0.7895,0.0,,,,,,,,,,,,500.0,,36066.0,0.5845
Cutting Edge Academy,,26120.0,,,0.475,,,,,,,,16975.0,11.0,,,,,27754.0,0.5845
Yeshiva Bais Aharon,,8195.0,1818.0,,0.0,,,,,,,,,,,,200.0,3.0,47975.5,0.5845
Mechon L'hoyroa,,,2367.0,,0.0,,,,,,,,,,,,,,47975.5,0.5845
Elyon College,,13327.0,1373.0,,0.0,,,,,,,,,,,,,,36066.0,0.5845
Western Michigan University Homer Stryker M.D. School of Medicine,,,,,,,,,,,331.0,,,,,,,,,0.5845
Harmony Health Care Institute,,37633.0,,,0.8146,,,,,,,,24330.0,12.0,,,,3.0,27754.0,0.5845
American Beauty Schools,,10408.0,,,0.3412,,,,,,,,11150.0,10.0,,,,,27754.0,0.5845
Hogan Institute of Cosmetology and Esthetics,,26843.0,,,0.3441,,,,,,,,21550.0,13.0,,,,,27754.0,0.5845
John Wesley International Barber and Beauty College,,8252.0,,,0.0,,,,,,,,12075.0,11.0,,,,,27754.0,0.5845
Ann Webb Skin Institute,,18811.0,,,0.285,,,,,,,,12750.0,8.0,,,,,27754.0,0.5845
Apex Academy Hair Skin Nails School of Cosmetology,,14078.0,,,0.2927,,,,,,,,14400.0,13.0,,,,,27754.0,0.5845
The Esthetic Institute,,,,,0.3275,,,,,,,,11500.0,6.0,,,,,27754.0,0.5845
Kor Beauty Academy,,11712.0,,,0.85,,,,,,,,17750.0,12.0,,,,,27754.0,0.5845
EduMed Partners,,11529.0,,,0.2111,,,,,,,,5300.0,7.0,,,,,27754.0,0.5845
Massage Institute of Memphis,,15370.0,,,0.641,,,,,,,,10594.0,13.0,,,,,27754.0,0.5845
Metro Detroit Barber College,,9486.0,,,0.0,,,,,,,,13199.0,13.0,,,,,27754.0,0.5845
Digital Media Institute at InterTech,,19150.0,8247.0,,0.4872,,,,,,,,27730.0,10.0,,,,2.0,27754.0,0.5845
Yeshiva Ohr Naftoli,,8788.0,4164.0,,0.0,,,,,,,9.0,,,,,200.0,3.0,36066.0,0.5845
Bais Medrash Mayan Hatorah,,13498.0,1118.0,,0.0,,,,,,,,,,,,200.0,3.0,47975.5,0.5845
Allgood Beauty Institute,,24600.0,,,0.7083,,,,,,,,15495.0,13.0,,,,,27754.0,0.5845
Ray J's College of Hair,,10774.0,,,0.9355,,,,,,,,17490.0,11.0,,,,,27754.0,0.5845
Delta Designs Cosmetology School,,13050.0,,,0.7292,,,,,,,,15070.0,13.0,,,,,27754.0,0.5845
Gwinnett Institute,,17652.0,4879.0,,0.7073,,,,,,,,29190.0,15.0,,,,,27754.0,0.5845
Kansas City University of Medicine and Biosciences-Joplin,,,10562.0,0.5,,,,,,,474.0,,,,,,,,,0.5845
Manuel and Theresa's School of Hair Design-Bryan,,7663.0,,,0.7143,,,,,,,,17900.0,13.0,,,,,27754.0,0.5845
L Makeup Institute,,24891.0,,,0.5,,,,,,,,20390.0,5.0,,,,,27754.0,0.5845
Peloton College,,18871.0,4680.0,,0.572,,,,,,,,14900.0,9.0,,,,,27754.0,0.5845
Gateway Community and Technical College,6231.0,,5407.0,0.8764,0.2127,,,,,,,1800.0,,,,,1000.0,,27754.0,0.5845
Maine Media College,,,4579.0,1.0,0.5,,,,,,23.0,2.0,43065.0,36.0,,,,,27754.0,0.5845
Purdue University Northwest,11250.0,,8324.0,0.9971,0.3518,,,,,,900.0,1560.0,,,,,1500.0,1.0,47975.5,0.5845
Ross Medical Education Center - Kalamazoo,,19482.0,,,0.4852,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross College-Canton,,21346.0,2303.0,,0.864,,,,,,,,45360.0,25.0,,,,,27754.0,0.5845
Ross College-Grand Rapids North,,17898.0,1715.0,,0.6,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
American Institute-Somerset,,15946.0,,,0.7358,,,,,,,,18495.0,11.0,,,,,27754.0,0.5845
Platt College-Anaheim,,23948.0,5200.0,0.24,0.8109,,,,,,,,,,,,1104.0,,36066.0,0.5845
Advantage Career Institute,,9755.0,,,0.2132,,,,,,,,5999.0,4.0,,,,,27754.0,0.5845
Bull City Durham Beauty and Barber College,,14329.0,,,1.0,,,,,,,,16635.0,13.0,,,,,27754.0,0.5845
Fortis College-Cutler Bay,,24608.0,6986.0,0.1714,0.7781,,,,,,,,,,,,1187.0,,36066.0,0.5845
Yeshiva Kollel Tifereth Elizer,,8283.0,2615.0,0.9167,0.0,,,,,,,,,,,,200.0,3.0,47975.5,0.5845
Arkansas Welding Academy,,21837.0,,,0.5873,,,,,,,,18910.0,6.0,,,,,27754.0,0.5845
Unitech Training Academy-Baton Rouge,,23390.0,,,0.8079,,,,,,,,14500.0,9.0,,,,,27754.0,0.5845
Empire Beauty School-Tampa,,15885.0,,,0.6377,,,,,,,,19070.0,9.0,,,,,27754.0,0.5845
Empire Beauty School-Lakeland,,16496.0,,,0.6296,,,,,,,,19070.0,9.0,,,,,27754.0,0.5845
