School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
Northwest Nazarene University,,20708.0,6277.0,0.9919,0.5622,,,,,,688.0,228.0,,,,,1290.0,1.0,47975.5,0.5845
Olympic College,7319.0,,7701.0,1.0,0.0514,,,,,,,1599.0,,,,,1250.0,,36066.0,0.5845
Perry Technical Institute,,16791.0,6130.0,0.9074,0.7873,,,,,,,,46335.0,24.0,,,,,27754.0,0.5845
Pacific Lutheran University,,23058.0,7835.0,0.7115,0.5565,,,,,,367.0,45.0,,,,,900.0,5.0,47975.5,0.5845
Peninsula College,5639.0,,6292.0,1.0,0.1116,,,,,,,662.0,,,,,900.0,,27754.0,0.5845
University of Puget Sound,,35149.0,10767.0,0.804,0.456,,,,,,309.0,1.0,,,,,1000.0,3.0,47975.5,0.5845
Renton Technical College,7498.0,,8716.0,1.0,0.0651,,,,,,,2451.0,,,,,900.0,,27754.0,0.5845
Saint Martin's University,,22668.0,6503.0,0.545,0.4855,,,,,,240.0,35.0,,,,,1000.0,1.0,47975.5,0.5845
South Seattle College,8468.0,,7873.0,0.9935,0.0084,,,,,,,4110.0,,,,,845.0,,36066.0,0.5845
Seattle Central College,3922.0,,8368.0,0.9973,0.064,,,,,,,3862.0,,,,,865.0,,36066.0,0.5845
Seattle Pacific University,,26505.0,8661.0,0.5,0.5796,,,,,,812.0,8.0,,,,,900.0,1.0,47975.5,0.5845
Seattle University,,34802.0,9588.0,0.6887,0.5325,,,,,,2566.0,15.0,,,,,1200.0,1.0,47975.5,0.5845
Shoreline Community College,7221.0,,8129.0,0.9955,0.081,,,,,,,3038.0,,,,,900.0,,36066.0,0.5845
Skagit Valley College,7963.0,,8116.0,1.0,0.0651,,,,,,,1390.0,,,,,1200.0,,36066.0,0.5845
South Puget Sound Community College,7007.0,,7091.0,0.9804,0.0985,,,,,,,1043.0,,,,,900.0,,36066.0,0.5845
Spokane Community College,5855.0,,7364.0,1.0,0.184,,,,,,,4814.0,,,,,1134.0,,36066.0,0.5845
Spokane Falls Community College,6763.0,,7012.0,1.0,0.2319,,,,,,,155.0,,,,,1134.0,,36066.0,0.5845
Stylemaster College of Hair Design,,7012.0,,,0.5143,,,,,,,,14984.0,14.0,,,,,27754.0,0.5845
Tacoma Community College,6504.0,,7798.0,1.0,0.1588,,,,,,,395.0,,,,,900.0,,36066.0,0.5845
George C Wallace State Community College-Hanceville,7411.0,,6563.0,0.3601,0.2789,,,,,,,556.0,,,,,1600.0,,27754.0,0.5845
Baldwin Wallace University,,22917.0,8041.0,0.565,0.798,,,,,,540.0,39.0,,,,,1500.0,5.0,47975.5,0.5845
Western Washington University,16529.0,,10148.0,0.6872,0.3802,,,,,,902.0,142.0,,,,,954.0,1.0,47975.5,0.5845
University of Washington-Seattle Campus,13297.0,,13362.0,0.7969,0.244,,,,,,15530.0,1207.0,,,,,900.0,1.0,47975.5,0.5845
Wenatchee Valley College,6342.0,,7138.0,1.0,0.0778,,,,,,,892.0,,,,,900.0,,36066.0,0.5845
Western Washington University,16529.0,,10148.0,0.6872,0.3802,,,,,,902.0,142.0,,,,,954.0,1.0,47975.5,0.5845
Whatcom Community College,7683.0,,7365.0,0.3284,0.084,,,,,,,1456.0,,,,,900.0,,36066.0,0.5845
Whitman College,,38672.0,8744.0,0.75,0.402,,,,,,,34.0,,,,,1400.0,5.0,47975.5,0.5845
Whitworth University,,25557.0,7480.0,0.9693,0.5574,,,,,,397.0,14.0,,,,,912.0,5.0,47975.5,0.5845
Yakima Valley College,8079.0,,7404.0,1.0,0.1461,,,,,,,1474.0,,,,,900.0,,36066.0,0.5845
Alderson Broaddus University,,20189.0,5565.0,0.7089,0.823,,,,,,77.0,15.0,,,,,1200.0,1.0,47975.5,0.5845
Appalachian Beauty School,,19482.0,,,0.0,,,,,,,,10350.0,15.0,,,,,27754.0,0.5845
Appalachian Bible College,,14019.0,2884.0,0.4667,0.2222,,,,,,2.0,36.0,,,,,1110.0,1.0,47975.5,0.5845
B M Spurr School of Practical Nursing,,8455.0,,,0.0,,,,,,,,6315.0,12.0,,,,2.0,27754.0,0.5845
Ben Franklin Career Center,8706.0,,,,0.0,,,,,,,,,,,,816.0,,27754.0,0.5845
Bethany Lutheran College,,16368.0,6609.0,0.6118,0.5602,,,,,,,149.0,,,,,800.0,1.0,47975.5,0.5845
Bluefield State College,8367.0,,6825.0,0.6604,0.5129,,,,,,,13.0,,,,,2200.0,1.0,47975.5,0.5845
Cabell County Career Technology Center,6110.0,,,,0.0,,,,,,,,9165.0,11.0,,,,,27754.0,0.5845
Charleston School of Beauty Culture,,6374.0,,,0.4851,,,,,,,,14600.0,13.0,,,,,27754.0,0.5845
Charleston Southern University,,17804.0,6039.0,0.6254,0.5912,,,,,,593.0,127.0,,,,,1400.0,1.0,47975.5,0.5845
Clarksburg Beauty Academy and School of Massage Therapy,,9459.0,,,0.5612,,,,,,,,16000.0,13.0,,,,,27754.0,0.5845
Concordia University-Ann Arbor,,24557.0,5244.0,1.0,0.4114,,,,,,211.0,66.0,,,,,1800.0,1.0,47975.5,0.5845
Fairmont State University,10161.0,,6581.0,0.9112,0.5502,,,,,,240.0,188.0,,,,,1000.0,1.0,47975.5,0.5845
Glenville State College,13714.0,,6184.0,0.6082,0.5215,,,,,,,423.0,,,,,1000.0,,47975.5,0.5845
Huntington Junior College,,10380.0,2762.0,,0.6095,,,,,,,,,,,,0.0,,36066.0,0.5845
James Rumsey Technical Institute,11610.0,,,,0.0,,,,,,,,8711.0,12.0,,,,,27754.0,0.5845
Ralph R Willis Career and Technical Center,2073.0,,,,0.0,,,,,,,,5997.0,12.0,,,,,27754.0,0.5845
Marshall B Ketchum University,,,10466.0,0.6577,,,,,,,739.0,,,,,,,,,0.5845
Mercer County Technical Education Center,348.0,,,,0.0,,,,,,,,7123.0,12.0,,,,3.0,27754.0,0.5845
Monongalia County Technical Education Center,5794.0,,,,0.0,,,,,,,,6345.0,12.0,,,,3.0,27754.0,0.5845
Morgantown Beauty College Inc,,8319.0,,,0.5615,,,,,,,,20962.0,12.0,,,,,27754.0,0.5845
Mountain State College,,18002.0,2500.0,,0.0435,,,,,,,,,,,,1630.0,3.0,36066.0,0.5845
Ohio Valley University,,17988.0,4550.0,0.2167,0.5073,,,,,,14.0,24.0,,,,,1000.0,5.0,47975.5,0.5845
West Virginia University at Parkersburg,6342.0,,5947.0,1.0,0.2555,,,,,,,1021.0,,,,,1500.0,,36066.0,0.5845
Potomac State College of West Virginia University,8635.0,,6299.0,0.7105,0.459,,,,,,,250.0,,,,,950.0,,36066.0,0.5845
Academy of Careers and Technology,3623.0,,,,0.0,,,,,,,,10506.0,16.0,,,,,27754.0,0.5845
Salem State University,18399.0,,9405.0,0.9909,0.6316,,,,,,1433.0,429.0,,,,,1200.0,5.0,47975.5,0.5845
Shepherd University,11021.0,,7186.0,0.5657,0.4516,,,,,,354.0,569.0,,,,,1000.0,1.0,47975.5,0.5845
Southern West Virginia Community and Technical College,5881.0,,4883.0,0.6988,0.2421,,,,,,,91.0,,,,,1800.0,,36066.0,0.5845
Fred W Eberle Technical Center,4437.0,,,,0.0,,,,,,,,2800.0,12.0,,,,,27754.0,0.5845
West Virginia School of Osteopathic Medicine,,,,,,,,,,,809.0,,,,,,,,,0.5845
West Virginia State University,14408.0,,5883.0,0.6306,0.3234,,,,,,111.0,2366.0,,,,,1701.0,1.0,47975.5,0.5845
West Virginia University Hospital Departments of Rad Tech and Nutrition,,,,,0.2041,,,,,,7.0,,7300.0,23.0,,,,,27754.0,0.5845
West Liberty University,13793.0,,6882.0,0.6561,0.5653,,,,,,313.0,242.0,,,,,1645.0,1.0,47975.5,0.5845
West Virginia University Institute of Technology,10569.0,,7520.0,0.7039,0.3499,,,,,,,582.0,,,,,950.0,1.0,47975.5,0.5845
West Virginia Wesleyan College,,18182.0,5932.0,0.5593,0.6669,,,,,,95.0,10.0,,,,,2500.0,1.0,47975.5,0.5845
West Virginia Junior College-Charleston,,12125.0,4200.0,,0.8651,,,,,,,,,,,,380.0,,36066.0,0.5845
West Virginia Junior College-Morgantown,,16343.0,4922.0,,0.7556,,,,,,,,,,,,384.0,,36066.0,0.5845
International School of Beauty Inc,,9649.0,,,0.4798,,,,,,,,19000.0,14.0,,,,,27754.0,0.5845
West Virginia Northern Community College,4524.0,,5889.0,0.4414,0.2252,,,,,,,283.0,,,,,1135.0,,36066.0,0.5845
West Virginia University Institute of Technology,10569.0,,7520.0,0.7039,0.3499,,,,,,,582.0,,,,,950.0,1.0,47975.5,0.5845
Wheeling University,,19496.0,6762.0,0.2426,0.6818,,,,,,266.0,6.0,,,,,1300.0,1.0,47975.5,0.5845
Wood County School of Practical Nursing,5521.0,,,,0.0,,,,,,,,7120.0,11.0,,,,3.0,27754.0,0.5845
VICI Beauty School,,9534.0,,,0.5028,,,,,,,,18542.0,13.0,,,,,27754.0,0.5845
Alverno College,,15491.0,5981.0,0.3697,0.7933,,,,,,639.0,14.0,,,,,768.0,2.0,47975.5,0.5845
Madison Area Technical College,9904.0,,10674.0,0.3456,0.225,,,,,,46.0,3884.0,,,,,2016.0,,27754.0,0.5845
Bellingham Technical College,6787.0,,7922.0,1.0,0.2198,,,,,,,2049.0,,,,,1080.0,,27754.0,0.5845
Beloit College,,11433.0,6892.0,0.8596,0.5557,,,,,,,74.0,,,,,1000.0,5.0,47975.5,0.5845
Blackhawk Technical College,8760.0,,7484.0,1.0,0.3568,,,,,,,100.0,,,,,1784.0,,27754.0,0.5845
Cardinal Stritch University,,18156.0,5015.0,0.3761,0.5381,,,,,,648.0,272.0,,,,,700.0,1.0,47975.5,0.5845
John Carroll University,,25759.0,9161.0,1.0,0.5813,,,,,,489.0,87.0,,,,,1250.0,1.0,47975.5,0.5845
Carthage College,,28191.0,8421.0,0.551,0.8444,,,,,,104.0,16.0,,,,,1200.0,5.0,47975.5,0.5845
Concordia University-Wisconsin,,23855.0,6971.0,1.0,0.5508,,,,,,2468.0,281.0,,,,,1800.0,1.0,47975.5,0.5845
Edgewood College,,25601.0,6217.0,0.5867,0.6196,,,,,,631.0,77.0,,,,,800.0,1.0,47975.5,0.5845
Fox Valley Technical College,11127.0,,9043.0,1.0,0.1542,,,,,,,5946.0,,,,,2016.0,,27754.0,0.5845
Gateway Community and Technical College,6231.0,,5407.0,0.8764,0.2127,,,,,,,1800.0,,,,,1000.0,,27754.0,0.5845
The Professional Hair Design Academy,,6815.0,,,0.4857,,,,,,,,13166.0,14.0,,,,,27754.0,0.5845
Lakeland University,,20687.0,6947.0,0.1847,0.7757,,,,,,724.0,81.0,,,,,1100.0,1.0,47975.5,0.5845
Lakeshore Technical College,10780.0,,8307.0,0.677,0.2157,,,,,,,711.0,,,,,2016.0,,27754.0,0.5845
Lawrence University,,22214.0,8196.0,0.8667,0.5065,,,,,,,17.0,,,,,900.0,5.0,47975.5,0.5845
Maranatha Baptist University,,18736.0,4642.0,0.5773,0.3635,,,,,,192.0,213.0,,,,,1300.0,1.0,47975.5,0.5845
Marian University,,19928.0,6672.0,0.8875,0.7196,,,,,,329.0,3.0,,,,,800.0,1.0,47975.5,0.5845
Marquette University,,29756.0,10158.0,0.5713,0.451,,,,,,3304.0,256.0,,,,,816.0,1.0,47975.5,0.5845
Medical College of Wisconsin,,,,,,,,,,,1477.0,,,,,,,,,0.5845
Mid-State Technical College,9998.0,,8299.0,0.4359,0.287,,,,,,,621.0,,,,,2016.0,,27754.0,0.5845
Milwaukee Area Technical College,9076.0,,10584.0,0.4615,0.4258,,,,,,,961.0,,,,,2520.0,,27754.0,0.5845
Milwaukee School of Engineering,,24440.0,9166.0,0.5793,0.6891,,,,,,180.0,15.0,,,,,1000.0,1.0,47975.5,0.5845
Moraine Park Technical College,9143.0,,8124.0,0.5418,0.2783,,,,,,,1131.0,,,,,2015.0,,27754.0,0.5845
Mount St. Mary's University,,27954.0,7945.0,1.0,0.6006,,,,,,464.0,67.0,,,,,1300.0,5.0,47975.5,0.5845
Nashotah House,,,4718.0,0.4737,,,,,,,57.0,,,,,,,,,0.5845
Nicolet Area Technical College,8114.0,,8338.0,0.3397,0.2194,,,,,,,351.0,,,,,1654.0,,27754.0,0.5845
Northcentral Technical College,10131.0,,7972.0,1.0,0.1798,,,,,,,2839.0,,,,,2015.0,,27754.0,0.5845
Northeast Wisconsin Technical College,10340.0,,9120.0,0.9888,0.2025,,,,,,,4886.0,,,,,1960.0,,27754.0,0.5845
Northland Pioneer College,8749.0,,5583.0,0.5149,0.0,,,,,,,1720.0,,,,,1400.0,,27754.0,0.5845
Ripon College,,20147.0,7694.0,0.9459,0.8017,,,,,,,22.0,,,,,750.0,5.0,47975.5,0.5845
Sacred Heart Seminary and School of Theology,,,6727.0,0.5862,,,,,,,105.0,,,,,,,,,0.5845
Saint Norbert College,,26340.0,7949.0,0.8333,0.6454,,,,,,81.0,26.0,,,,,950.0,1.0,47975.5,0.5845
State College of Beauty Culture Inc,,11244.0,,,0.4688,,,,,,,,15500.0,11.0,,,,,27754.0,0.5845
Southwest Wisconsin Technical College,9955.0,,8077.0,0.6371,0.2812,,,,,,,1191.0,,,,,2015.0,,27754.0,0.5845
Viterbo University,,19992.0,6744.0,0.3931,0.6908,,,,,,841.0,29.0,,,,,1000.0,1.0,47975.5,0.5845
Chippewa Valley Technical College,10773.0,,7461.0,0.5125,0.2716,,,,,,,3573.0,,,,,2015.0,,27754.0,0.5845
Waukesha County Technical College,10165.0,,9314.0,0.2629,0.1487,,,,,,,2839.0,,,,,2016.0,,27754.0,0.5845
Western Technical College,10081.0,,7957.0,0.3937,0.4031,,,,,,,265.0,,,,,2016.0,,27754.0,0.5845
University of Wisconsin-Whitewater,15249.0,,7841.0,0.7535,0.5258,,,,,,1428.0,614.0,,,,,580.0,1.0,47975.5,0.5845
Wisconsin Indianhead Technical College,11997.0,,7599.0,0.2592,0.3358,,,,,,,304.0,,,,,2016.0,,27754.0,0.5845
Wisconsin School of Professional Psychology,,,,,,,,,,,81.0,,,,,,,,,0.5845
University of Wisconsin-Eau Claire,16020.0,,7824.0,0.7535,0.5022,,,,,,664.0,260.0,,,,,400.0,1.0,47975.5,0.5845
University of Wisconsin-Green Bay,14395.0,,6810.0,0.6811,0.3964,,,,,,396.0,1880.0,,,,,800.0,1.0,47975.5,0.5845
University of Wisconsin-La Crosse,14580.0,,7360.0,0.8323,0.5236,,,,,,955.0,205.0,,,,,120.0,1.0,47975.5,0.5845
Wisconsin Lutheran College,,20899.0,6874.0,0.8987,0.7392,,,,,,145.0,15.0,,,,,800.0,1.0,47975.5,0.5845
University of Wisconsin-Oshkosh,15463.0,,7539.0,0.677,0.3662,,,,,,1254.0,4370.0,,,,,1000.0,1.0,47975.5,0.5845
University of Wisconsin-Parkside,11327.0,,6884.0,0.6734,0.4936,,,,,,482.0,107.0,,,,,630.0,1.0,47975.5,0.5845
Herzing University-Madison,,24205.0,6076.0,0.1033,0.8228,,,,,,668.0,13.0,,,,,,2.0,47975.5,0.5845
University of Wisconsin-Stout,15839.0,,7312.0,0.7039,0.5682,,,,,,1104.0,130.0,,,,,418.0,1.0,47975.5,0.5845
University of Wisconsin-Superior,13774.0,,6491.0,0.7582,0.5649,,,,,,351.0,113.0,,,,,970.0,1.0,47975.5,0.5845
University of Wisconsin-Madison,17708.0,,12706.0,0.8236,0.2932,,,,,,11858.0,1214.0,,,,,1150.0,1.0,47975.5,0.5845
Ottawa University-Milwaukee,,,5490.0,,0.6601,,,,,,104.0,,,,,,,,47975.5,0.5845
University of Wisconsin-Platteville,15718.0,,7018.0,0.8057,0.5039,,,,,,792.0,257.0,,,,,630.0,1.0,47975.5,0.5845
University of Wisconsin-River Falls,13748.0,,7702.0,0.6477,0.5562,,,,,,392.0,189.0,,,,,400.0,1.0,47975.5,0.5845
University of Wisconsin-Stevens Point,14465.0,,6987.0,0.8022,0.5188,,,,,,494.0,489.0,,,,,300.0,1.0,47975.5,0.5845
Casper College,7090.0,,7071.0,0.9925,0.1526,,,,,,,1284.0,,,,,1200.0,,36066.0,0.5845
Central Wyoming College,6982.0,,6409.0,0.6117,0.1109,,,,,,,967.0,,,,,1200.0,,36066.0,0.5845
Eastern Wyoming College,5558.0,,5735.0,1.0,0.0657,,,,,,,915.0,,,,,1500.0,,36066.0,0.5845
Laramie County Community College,5862.0,,6983.0,1.0,0.2573,,,,,,,1441.0,,,,,1200.0,,36066.0,0.5845
Northwest Nazarene University,,20708.0,6277.0,0.9919,0.5622,,,,,,688.0,228.0,,,,,1290.0,1.0,47975.5,0.5845
Northern Wyoming Community College District,10101.0,,6391.0,1.0,0.1243,,,,,,,2305.0,,,,,1400.0,,36066.0,0.5845
Western Wyoming Community College,7824.0,,6610.0,1.0,0.131,,,,,,,1278.0,,,,,1600.0,,36066.0,0.5845
Cheeks Beauty Academy,,7857.0,,,0.75,,,,,,,,18200.0,13.0,,,,,27754.0,0.5845
WyoTech,,18397.0,5072.0,1.0,0.5904,,,,,,,,25000.0,9.0,,,,,27754.0,0.5845
University of Wyoming,12159.0,,9877.0,0.9781,0.3436,,,,,,2442.0,161.0,,,,,1200.0,1.0,47975.5,0.5845
American Samoa Community College,2606.0,,3052.0,1.0,0.0,,,,,,,43.0,,,,,2600.0,,36066.0,0.5845
Guam Community College,5562.0,,6551.0,0.5644,0.0,,,,,,,284.0,,,,,1200.0,,36066.0,0.5845
University of Guam,8825.0,,7858.0,0.5706,0.2143,,,,,,348.0,46.0,,,,,2050.0,,47975.5,0.5845
Northern Marianas College,2783.0,,5101.0,0.5479,0.0,,,,,,,25.0,,,,,1600.0,,36066.0,0.5845
Hollywood Institute of Beauty Careers,,25237.0,,,0.897,,,,,,,,18719.0,10.0,,,,,27754.0,0.5845
American University of Puerto Rico,,10444.0,3000.0,0.2273,0.1156,,,,,,29.0,3.0,,,,,1240.0,,47975.5,0.5845
American University of Puerto Rico,,10444.0,3000.0,0.2273,0.1156,,,,,,29.0,3.0,,,,,1240.0,,47975.5,0.5845
American Educational College,,539.0,,,0.2174,,,,,,,,,,,,425.0,,27754.0,0.5845
Antilles School of Technical Careers,,2417.0,,,0.0,,,,,,,,14504.0,17.0,,,,,27754.0,0.5845
Universidad Adventista de las Antillas,,8572.0,2487.0,0.4286,0.3962,,,,,,95.0,14.0,,,,,1600.0,2.0,47975.5,0.5845
Atlantic University College,,4122.0,3037.0,0.7561,0.1139,,,,,,112.0,,,,,,1000.0,,47975.5,0.5845
Universidad Central de Bayamon,,8754.0,2720.0,1.0,0.3025,,,,,,210.0,2.0,,,,,1504.0,2.0,47975.5,0.5845
Columbia Central University-Caguas,,2489.0,2331.0,0.3548,0.0,,,,,,111.0,,,,,,862.0,,47975.5,0.5845
Albizu University-San Juan,,12034.0,4256.0,0.1034,0.8333,,,,,,1513.0,4.0,,,,,2484.0,2.0,47975.5,0.5845
Caribbean University-Bayamon,,3356.0,2245.0,0.2564,0.3454,,,,,,268.0,,,,,,1272.0,,47975.5,0.5845
Caribbean University-Carolina,,2948.0,2143.0,0.1458,0.1765,,,,,,25.0,,,,,,1272.0,,47975.5,0.5845
Pontifical Catholic University of Puerto Rico-Arecibo,,8647.0,4210.0,0.4487,0.4527,,,,,,396.0,24.0,,,,,1735.0,2.0,47975.5,0.5845
Pontifical Catholic University of Puerto Rico-Ponce,,9304.0,4273.0,0.7021,0.4871,,,,,,1806.0,144.0,,,,,1735.0,2.0,47975.5,0.5845
CEM College-San Juan,,8281.0,2467.0,0.0638,0.3309,,,,,,,,,,,,974.0,,36066.0,0.5845
Universidad Teologica del Caribe,,7545.0,940.0,0.2794,0.483,,,,,,96.0,,,,,,1000.0,,47975.5,0.5845
Colegio Universitario de San Juan,1268.0,,3798.0,1.0,0.0,,,,,,,1.0,,,,,1130.0,3.0,36066.0,0.5845
Universidad Ana G. Mendez-Cupey Campus,,6663.0,4097.0,1.0,0.4687,,,,,,2171.0,,,,,,1700.0,,47975.5,0.5845
Conservatory of Music of Puerto Rico,5733.0,,3158.0,0.5604,0.2088,,,,,,21.0,12.0,,,,,1800.0,3.0,47975.5,0.5845
Center for Advanced Studies On Puerto Rico and the Caribbean,,,,0.0,,,,,,,416.0,,,,,,,,,0.5845
EDP University of Puerto Rico Inc-San Sebastian,,7113.0,2290.0,1.0,0.463,,,,,,36.0,3.0,,,,,600.0,5.0,36066.0,0.5845
Emma's Beauty Academy-Mayaguez,,3933.0,,,0.0,,,,,,,,9896.0,17.0,,,,,27754.0,0.5845
Escuela de Artes Plasticas y Diseno de Puerto Rico,5476.0,,2631.0,0.4,0.0,,,,,,,,,,,,3136.0,2.0,47975.5,0.5845
Instituto Tecnologico de Puerto Rico-Recinto de Manati,2990.0,,2379.0,1.0,0.0,,,,,,,,,,,,1800.0,3.0,36066.0,0.5845
Huertas College,,6440.0,1902.0,0.1269,0.1131,,,,,,,2.0,,,,,832.0,,36066.0,0.5845
Humacao Community College,,4545.0,1462.0,0.6164,0.0,,,,,,,,,,,,1700.0,,36066.0,0.5845
ICPR Junior College-Arecibo,,7193.0,2537.0,0.28,0.0,,,,,,,,,,,,2122.0,,27754.0,0.5845
ICPR Junior College-Mayaguez,,6099.0,2614.0,0.2857,0.0,,,,,,,,,,,,2122.0,,36066.0,0.5845
Richport Technical College,,4273.0,,,0.0,,,,,,,,8175.0,9.0,,,,,27754.0,0.5845
Instituto Tecnologico de Puerto Rico-Recinto de Guayama,3010.0,,3182.0,1.0,0.0,,,,,,,,,,,,2100.0,3.0,36066.0,0.5845
Instituto Tecnologico de Puerto Rico-Recinto de Ponce,407.0,,2418.0,1.0,0.0,,,,,,,10.0,,,,,1800.0,3.0,36066.0,0.5845
Instituto Tecnologico de Puerto Rico-Recinto de San Juan,1234.0,,2584.0,1.0,0.0,,,,,,,,,,,,1080.0,3.0,36066.0,0.5845
Inter American University of Puerto Rico-San German,,8253.0,5982.0,1.0,0.2464,,,,,,638.0,37.0,,,,,1171.0,3.0,47975.5,0.5845
Inter American University of Puerto Rico-Aguadilla,,7115.0,5279.0,1.0,0.2064,,,,,,197.0,65.0,,,,,1171.0,3.0,47975.5,0.5845
Inter American University of Puerto Rico-Arecibo,,8003.0,5600.0,1.0,0.2493,,,,,,349.0,50.0,,,,,1171.0,3.0,47975.5,0.5845
Inter American University of Puerto Rico-Barranquitas,,7523.0,4963.0,1.0,0.188,,,,,,159.0,7.0,,,,,1171.0,3.0,47975.5,0.5845
Inter American University of Puerto Rico-Metro,,11810.0,5851.0,1.0,0.3354,,,,,,2283.0,195.0,,,,,1718.0,3.0,47975.5,0.5845
Inter American University of Puerto Rico-Ponce,,8702.0,5420.0,1.0,0.2303,,,,,,417.0,136.0,,,,,1171.0,3.0,47975.5,0.5845
Inter American University of Puerto Rico-Fajardo,,8192.0,5326.0,1.0,0.1541,,,,,,121.0,22.0,,,,,1171.0,3.0,47975.5,0.5845
Inter American University of Puerto Rico-Guayama,,7563.0,4892.0,1.0,0.372,,,,,,139.0,26.0,,,,,1171.0,3.0,47975.5,0.5845
Inter American University of Puerto Rico-Bayamon,,7814.0,5615.0,1.0,0.1884,,,,,,104.0,21.0,,,,,1171.0,3.0,47975.5,0.5845
Inter American University of Puerto Rico-School of Law,,,9432.0,1.0,,,,,,,735.0,,,,,,,,,0.5845
Liceo de Arte y Tecnologia,,6211.0,,,0.1658,,,,,,,,17878.0,15.0,,,,,27754.0,0.5845
Modern Hairstyling Institute-Bayamon,,5353.0,,,0.0,,,,,,,,8911.0,13.0,,,,3.0,27754.0,0.5845
Modern Hairstyling Institute-Arecibo,,5354.0,,,0.0,,,,,,,,8911.0,13.0,,,,3.0,27754.0,0.5845
NUC University,,9357.0,2901.0,0.2414,0.5649,,,,,,1225.0,20.0,,,,,781.0,3.0,47975.5,0.5845
Ponce Health Sciences University,,,5052.0,0.5,,,,,,,586.0,,,,,,600.0,,,0.5845
University of Puerto Rico-Aguadilla,6218.0,,7156.0,0.6379,0.1176,,,,,,,59.0,,,,,2168.0,1.0,47975.5,0.5845
Pontifical Catholic University of Puerto Rico-Arecibo,,8647.0,4210.0,0.4487,0.4527,,,,,,396.0,24.0,,,,,1735.0,2.0,47975.5,0.5845
Inter American University of Puerto Rico-Bayamon,,7814.0,5615.0,1.0,0.1884,,,,,,104.0,21.0,,,,,1171.0,3.0,47975.5,0.5845
University of Puerto Rico-Carolina,8778.0,,6400.0,0.568,0.0663,,,,,,,73.0,,,,,3252.0,1.0,47975.5,0.5845
University of Puerto Rico-Cayey,8261.0,,6888.0,0.8889,0.0576,,,,,,,42.0,,,,,2168.0,1.0,47975.5,0.5845
University of Puerto Rico-Humacao,9537.0,,5892.0,0.6812,0.0636,,,,,,,65.0,,,,,2168.0,3.0,47975.5,0.5845
University of Puerto Rico-Utuado,10585.0,,5764.0,0.831,0.0986,,,,,,,20.0,,,,,2168.0,3.0,36066.0,0.5845
University of Puerto Rico-Mayaguez,10766.0,,8545.0,0.9313,0.169,,,,,,855.0,211.0,,,,,2168.0,3.0,47975.5,0.5845
University of Puerto Rico-Medical Sciences,,,6939.0,0.77,0.2312,,,,,,1878.0,,,,,,,,47975.5,0.5845
Inter American University of Puerto Rico-Ponce,,8702.0,5420.0,1.0,0.2303,,,,,,417.0,136.0,,,,,1171.0,3.0,47975.5,0.5845
University of Puerto Rico-Rio Piedras,11714.0,,6322.0,0.7114,0.076,,,,,,3141.0,119.0,,,,,2168.0,3.0,47975.5,0.5845
Universidad Ana G. Mendez-Carolina Campus,,6997.0,4121.0,1.0,0.1023,,,,,,1584.0,,,,,,1700.0,,47975.5,0.5845
Universidad del Sagrado Corazon,,12796.0,4295.0,0.3702,0.4258,,,,,,303.0,61.0,,,,,2500.0,3.0,47975.5,0.5845
Seminario Evangelico de Puerto Rico,,,3717.0,0.2273,,,,,,,147.0,,,,,,,,,0.5845
Universidad Central Del Caribe,,10072.0,3281.0,0.72,0.2656,,,,,,408.0,,,,,,600.0,2.0,47975.5,0.5845
Universidad Politecnica de Puerto Rico,,16057.0,3980.0,0.6364,0.5299,,,,,,670.0,31.0,,,,,2356.0,,47975.5,0.5845
Pontifical Catholic University of Puerto Rico-Mayaguez,,7696.0,3849.0,0.5652,0.4698,,,,,,117.0,24.0,,,,,1735.0,2.0,47975.5,0.5845
Universidad Ana G. Mendez-Gurabo Campus,,6588.0,4578.0,1.0,0.4306,,,,,,2956.0,,,,,,1700.0,,47975.5,0.5845
College of Micronesia-FSM,4093.0,,2878.0,1.0,0.0,,,,,,,3.0,,,,,1600.0,2.0,36066.0,0.5845
Palau Community College,2623.0,,2043.0,0.9524,0.0,,,,,,,3.0,,,,,1800.0,,36066.0,0.5845
University of the Virgin Islands,10489.0,,7038.0,1.0,0.2073,,,,,,234.0,106.0,,,,,1750.0,5.0,47975.5,0.5845
Stanford University,,11496.0,20865.0,0.9881,0.0766,,,,,,10253.0,2.0,,,,,1245.0,1.0,47975.5,0.5845
Purdue University-Main Campus,13986.0,,12655.0,0.9636,0.2889,,,,,,10904.0,220.0,,,,,1190.0,1.0,47975.5,0.5845
Blue Hills Regional Technical School,17647.0,,,,0.8393,,,,,,,,14800.0,10.0,,,,3.0,27754.0,0.5845
West Virginia University at Parkersburg,6342.0,,5947.0,1.0,0.2555,,,,,,,1021.0,,,,,1500.0,,36066.0,0.5845
EDP University of Puerto Rico Inc-San Juan,,5841.0,2330.0,0.9756,0.4676,,,,,,120.0,10.0,,,,,600.0,3.0,36066.0,0.5845
