School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
Protege Academy,0.6275,0.1373,0.0392,0.0,0.0196,0.0,0.1176,0.0,0.0588,0.0392,0.9608,,,,,,1,3
Emory University-Oxford College,0.3038,0.0724,0.107,0.2895,0.0,0.0,0.0377,0.1825,0.0071,0.4393,0.5607,,,,,,2,2
The Chicago School of Professional Psychology at Xavier University of Louisiana,,,,,,,,,,,,,,,,,0,2
Southern Regional Technical College,0.5624,0.3503,0.0668,0.0044,0.0034,0.0003,0.0061,0.0027,0.0037,0.292,0.708,,,,,,2,1
Texas College of Cosmetology-Lubbock,0.473,0.0676,0.4595,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.9865,,,,,,1,3
University of Arizona-Sierra Vista,0.3858,0.0394,0.4829,0.0289,0.0079,0.0,0.042,0.0052,0.0079,0.4803,0.5197,,,,,,4,1
Fortis College-Cuyahoga Falls,0.4966,0.3413,0.0171,0.0597,0.0,0.0,0.0461,0.0017,0.0375,0.273,0.727,,,,,,2,3
Texas State Technical College,0.3461,0.0581,0.5344,0.0054,0.0054,0.0015,0.0145,0.0,0.0347,0.7075,0.2925,,,,,,2,1
Aveda Institute Portland-Vancouver Campus,0.7282,0.0291,0.0777,0.0097,0.0194,0.0097,0.1165,0.0,0.0097,0.0485,0.9515,,,,,,1,3
Arizona College of Nursing-Las Vegas,0.2295,0.191,0.2764,0.2345,0.0134,0.0134,0.0402,0.0,0.0017,0.1273,0.8727,,,,,,3,3
Florida Career College-Pembroke Pines,0.0373,0.4757,0.2668,0.0037,0.0,0.0056,0.0093,0.0,0.2015,0.319,0.681,,,,,,2,3
Florida Career College-West Palm Beach,0.0781,0.5599,0.2396,0.004,0.0027,0.0013,0.0108,0.0,0.1036,0.397,0.603,,,,,,2,3
Florida Career College-Hialeah,0.0062,0.5185,0.4671,0.0,0.0041,0.0,0.0041,0.0,0.0,0.4033,0.5967,,,,,,2,3
Florida Career College-Lauderdale Lakes,0.0131,0.734,0.0698,0.0029,0.0029,0.0015,0.0145,0.0,0.1613,0.3517,0.6483,,,,,,2,3
Florida Career College-Tampa,0.0402,0.1759,0.1358,0.0057,0.0019,0.0019,0.0057,0.0,0.6329,0.4111,0.5889,,,,,,1,3
Florida Career College-Jacksonville,0.112,0.5333,0.0907,0.0053,0.0,0.0027,0.0053,0.0,0.2507,0.296,0.704,,,,,,1,3
Florida Career College-Boynton Beach,0.1333,0.5604,0.2354,0.0063,0.0,0.0,0.0063,0.0,0.0583,0.3854,0.6146,,,,,,2,3
Florida Career College-Margate,0.066,0.7513,0.1658,0.0034,0.0034,0.0017,0.0034,0.0,0.0051,0.3723,0.6277,,,,,,2,3
Florida Career College-Orlando,0.049,0.3768,0.305,0.0036,0.0048,0.0024,0.0156,0.0,0.2428,0.3529,0.6471,,,,,,1,3
United Education Institute - UEI College - Phoenix,0.1028,0.1099,0.3227,0.0,0.0443,0.0053,0.0053,0.0,0.4096,0.2553,0.7447,,,,,,1,3
Florida Career College-Houston,0.0629,0.6208,0.2181,0.0,0.0059,0.0079,0.0157,0.0,0.0688,0.3654,0.6346,,,,,,2,3
Aveda Institute-Madison,0.8108,0.0631,0.0631,0.018,0.0,0.009,0.036,0.0,0.0,0.036,0.964,,,,,,1,3
Husson University,0.8308,0.0469,0.0125,0.0125,0.0038,0.0008,0.0303,0.025,0.0375,0.4383,0.5617,,,,,,4,2
Tricoci University of Beauty Culture-Elgin,0.5,0.1477,0.2955,0.0341,0.0114,0.0114,0.0,0.0,0.0,0.0114,0.9886,,,,,,1,3
Concorde Career College-Southaven,0.114,0.6287,0.0205,0.0029,0.0029,0.0,0.0088,0.0,0.2222,0.0351,0.9649,,,,,,2,3
Universal Technical Institute-Southern California,0.134,0.0381,0.6521,0.0474,0.0047,0.0084,0.0828,0.0019,0.0307,0.9684,0.0316,,,,,,2,3
Northwest University-College of Adult and Professional Studies,0.6302,0.0556,0.1143,0.0492,0.0127,0.0222,0.0698,0.0,0.046,0.4476,0.5524,,,,,,4,2
Celebrity Barber School,0.0417,0.9583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,0.1667,,,,,,1,3
California Institute of Advanced Management,,,,,,,,,,,,,,,,,4,2
Academy of Interactive Entertainment,0.6074,0.0368,0.0798,0.0491,0.0123,0.0123,0.0675,0.0184,0.1166,0.6994,0.3006,,,,,,1,2
The Temple Annapolis-A Paul Mitchell Partner School,0.6066,0.2654,0.0711,0.019,0.0,0.0,0.0,0.0142,0.0237,0.0379,0.9621,,,,,,1,3
Yeshiva Zichron Aryeh,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,1.0,0.0,,,,,,3,2
Butte County Regional Occupational Program,0.6875,0.0,0.2188,0.0156,0.0156,0.0156,0.0313,0.0,0.0156,0.0625,0.9375,,,,,,1,1
Arclabs,0.4247,0.2529,0.251,0.0039,0.0039,0.0058,0.0463,0.0039,0.0077,0.9247,0.0753,,,,,,1,3
Top of the Line Barber College,0.0526,0.8947,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.6316,0.3684,,,,,,1,3
Midfield Institute of Cosmetology,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,2
American Institute of Alternative Medicine,0.1497,0.7594,0.0267,0.016,0.0053,0.0053,0.0321,0.0,0.0053,0.1898,0.8102,,,,,,2,3
Felbry College School of Nursing,0.0326,0.9203,0.0109,0.0326,0.0036,0.0,0.0,0.0,0.0,0.1377,0.8623,,,,,,2,3
Regional Center for Border Health,0.0917,0.0083,0.8417,0.0,0.0583,0.0,0.0,0.0,0.0,0.0833,0.9167,,,,,,1,2
B-Unique Beauty and Barber Academy,0.0,0.8824,0.0882,0.0294,0.0,0.0,0.0,0.0,0.0,0.7353,0.2647,,,,,,1,3
Kentucky Horseshoeing School,0.85,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.4,,,,,,1,3
Tri-State Barber College,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,1,3
Image Maker Beauty Institute,0.8723,0.0638,0.0213,0.0,0.0,0.0,0.0,0.0426,0.0,0.0426,0.9574,,,,,,1,3
Dalton Institute of Esthetics and Cosmetology,0.6897,0.0517,0.2241,0.0172,0.0,0.0,0.0,0.0,0.0172,0.0345,0.9655,,,,,,1,3
CAAN Academy of Nursing,0.029,0.8841,0.0435,0.029,0.0,0.0,0.0145,0.0,0.0,0.0435,0.9565,,,,,,1,2
Valley College-Martinsburg,0.7514,0.1664,0.0256,0.0,0.0,0.0,0.0402,0.0,0.0165,0.1188,0.8812,,,,,,2,3
Alhambra Medical University,0.0862,0.0172,0.0,0.6724,0.069,0.0,0.0,0.1552,0.0,0.2414,0.7586,,,,,,4,3
Central Yeshiva Beth Joseph,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Garden State Science and Technology Institute,0.04,0.3733,0.36,0.0267,0.0,0.0,0.0933,0.0,0.1067,0.04,0.96,,,,,,1,3
Barber Tech Academy,0.0169,0.9661,0.0169,0.0,0.0,0.0,0.0,0.0,0.0,0.5593,0.4407,,,,,,1,3
Abraham Lincoln University,0.2778,0.0741,0.1667,0.0556,0.0185,0.0,0.0,0.0,0.4074,0.463,0.537,,,,,,4,3
Construction Training Center,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,,,,,,1,3
American Academy of Acupuncture and Oriental Medicine,,,,,,,,,,,,,,,,,4,3
Huntington University of Health Sciences,0.8372,0.0465,0.0465,0.0233,0.0116,0.0,0.0116,0.0116,0.0116,0.1395,0.8605,,,,,,4,3
Sonoran Desert Institute,0.7847,0.035,0.0949,0.0056,0.0096,0.0034,0.0345,0.0,0.0322,0.9904,0.0096,,,,,,2,3
Yeshivas Maharit D'Satmar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Natural Images Beauty College,0.4603,0.1429,0.381,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Textures Institute of Cosmetology,0.0476,0.9286,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.9524,,,,,,1,3
Learning Bridge Career Institute,0.383,0.5532,0.0426,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
PiBerry Institute,0.0247,0.5309,0.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0617,0.9383,,,,,,1,3
Regina Webb Academy,0.8947,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.9474,,,,,,1,3
DeHart Technical School,0.3671,0.0759,0.4304,0.0633,0.0127,0.0127,0.038,0.0,0.0,1.0,0.0,,,,,,1,3
Center for Neurosomatic Studies,0.6667,0.0476,0.1905,0.0476,0.0,0.0,0.0,0.0476,0.0,0.381,0.619,,,,,,1,3
Focus Personal Training Institute,0.3529,0.2255,0.3137,0.0784,0.0,0.0,0.0098,0.0098,0.0098,0.6863,0.3137,,,,,,1,3
Fosbre Academy of Hair Design,0.7257,0.0265,0.0885,0.0531,0.0354,0.0,0.0,0.0,0.0708,0.0265,0.9735,,,,,,1,3
National Personal Training Institute,0.3333,0.25,0.2833,0.0,0.0,0.0,0.1167,0.0167,0.0,0.6833,0.3167,,,,,,1,3
Mission Beauty Institute,0.0,0.0,0.9091,0.0909,0.0,0.0,0.0,0.0,0.0,0.0909,0.9091,,,,,,1,3
Elim Bible Institute and College,0.6275,0.1078,0.1275,0.0098,0.0,0.0,0.0196,0.049,0.0588,0.5294,0.4706,,,,,,2,2
Beth Medrash of Asbury Park,0.8923,0.0,0.0,0.0,0.0,0.0,0.0,0.1077,0.0,1.0,0.0,,,,,,3,2
Hope International University,0.3476,0.0774,0.2923,0.0442,0.0079,0.0253,0.1232,0.0174,0.0648,0.4502,0.5498,,,,,,4,2
Yeshiva Gedolah Shaarei Shmuel,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,1.0,0.0,,,,,,3,2
Premier Barber Institute,0.2414,0.4828,0.2069,0.0345,0.0,0.0,0.0345,0.0,0.0,0.8103,0.1897,,,,,,1,3
International Beauty Education Center,0.8889,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0741,0.9259,,,,,,1,3
Claremont Lincoln University,,,,,,,,,,,,,,,,,4,2
Phipps Academy of Barbering,0.0,0.8718,0.1282,0.0,0.0,0.0,0.0,0.0,0.0,0.7692,0.2308,,,,,,1,3
Hoss Lee Academy,0.6933,0.0133,0.1067,0.04,0.0,0.0,0.1067,0.0,0.04,0.04,0.96,,,,,,1,3
Indiana Wellness College,0.6355,0.1776,0.0935,0.0093,0.0,0.0,0.0841,0.0,0.0,0.2336,0.7664,,,,,,1,3
Kenny's Academy of Barbering,0.1772,0.7405,0.0253,0.019,0.0,0.0063,0.0316,0.0,0.0,0.8101,0.1899,,,,,,1,3
Seattle Film Institute,0.625,0.1125,0.1125,0.075,0.025,0.0125,0.0375,0.0,0.0,0.7125,0.2875,,,,,,4,3
Arkansas Colleges of Health Education,,,,,,,,,,,,,,,,,0,2
Burrell College of Osteopathic Medicine,,,,,,,,,,,,,,,,,0,3
Glitz School of Cosmetology,0.1538,0.0192,0.7372,0.0,0.0,0.0,0.0128,0.0,0.0769,0.1731,0.8269,,,,,,1,3
Northeast Lakeview College,0.3064,0.1036,0.5028,0.0282,0.0041,0.0018,0.0466,0.0,0.0065,0.4559,0.5441,,,,,,2,1
Paul Mitchell the School-Jessup,0.3577,0.3984,0.1626,0.0732,0.0,0.0,0.0081,0.0,0.0,0.0407,0.9593,,,,,,1,3
John Patrick University of Health and Applied Sciences,0.625,0.0,0.2188,0.0313,0.0,0.0,0.0,0.0,0.125,0.3438,0.6563,,,,,,4,3
University of Saint Katherine,0.3205,0.0855,0.4359,0.0256,0.0128,0.0214,0.0513,0.0299,0.0171,0.5556,0.4444,,,,,,3,2
Teachers College of San Joaquin,0.5782,0.034,0.2364,0.0612,0.0119,0.0102,0.0238,0.0,0.0442,0.3367,0.6633,,,,,,4,1
Totally Cosmo School of Modern Cosmetology,0.4,0.32,0.04,0.0,0.24,0.0,0.0,0.0,0.0,0.48,0.52,,,,,,1,3
U.S. Truck Driver Training School,0.2376,0.6485,0.005,0.0347,0.0,0.0,0.0743,0.0,0.0,0.8515,0.1485,,,,,,1,3
South Dade Technical College,0.075,0.275,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.575,,,,,,1,1
Wongu University of Oriental Medicine,,,,,,,,,,,,,,,,,4,2
Tulsa Welding School-Houston,0.2,0.2687,0.4129,0.0061,0.0068,0.002,0.0354,0.0007,0.0673,0.9116,0.0884,,,,,,1,3
Ross Medical Education Center-Elyria,0.5321,0.2385,0.1927,0.0,0.0,0.0,0.0183,0.0,0.0183,0.0642,0.9358,,,,,,1,3
Ross Medical Education Center-Lafayette,0.6136,0.2045,0.0909,0.0,0.0,0.0,0.0795,0.0,0.0114,0.0227,0.9773,,,,,,1,3
Ross Medical Education Center-Midland,0.7778,0.0556,0.0278,0.0,0.0,0.0,0.1389,0.0,0.0,0.0833,0.9167,,,,,,1,3
Paul Mitchell the School-Clear Lake,0.4307,0.146,0.365,0.0,0.0,0.0,0.0146,0.0073,0.0365,0.0438,0.9562,,,,,,1,3
Paul Mitchell the School-Nampa,0.1778,0.0,0.163,0.0,0.0074,0.0,0.0296,0.0,0.6222,0.1259,0.8741,,,,,,1,3
Kenneth Shuler School of Cosmetology-Goose Creek,0.44,0.4743,0.0457,0.0229,0.0057,0.0,0.0057,0.0,0.0057,0.0057,0.9943,,,,,,1,3
Clovis Community College,0.3819,0.0535,0.4771,0.0094,0.0053,0.0041,0.0264,0.0,0.0423,0.2521,0.7479,,,,,,2,1
Boca Beauty Academy-Parkland,0.3158,0.2719,0.386,0.0175,0.0,0.0,0.0,0.0088,0.0,0.2193,0.7807,,,,,,1,3
American Beauty Academy-West Valley Campus,0.1915,0.0,0.6596,0.0213,0.0,0.0213,0.0426,0.0213,0.0426,0.2979,0.7021,,,,,,1,3
Caribbean Aviation Training Institute Inc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8694,0.1306,,,,,,1,3
The College of Health Care Professions-McAllen Campus,0.0346,0.0,0.9548,0.0053,0.0,0.0,0.0027,0.0,0.0027,0.1862,0.8138,,,,,,2,3
Chamberlain University-North Carolina,0.4064,0.4439,0.0749,0.0588,0.0,0.0053,0.0107,0.0,0.0,0.0588,0.9412,,,,,,3,3
Chamberlain University-California,0.5686,0.0314,0.1725,0.1686,0.0196,0.0078,0.0314,0.0,0.0,0.2078,0.7922,,,,,,3,3
Spartan College of Aeronautics and Technology,0.64,0.0523,0.1508,0.0308,0.0062,0.0185,0.0677,0.0,0.0338,0.9262,0.0738,,,,,,2,3
Purdue University Global,0.5691,0.2112,0.1156,0.0181,0.0059,0.005,0.0391,0.0012,0.0348,0.3539,0.6461,,,,,,4,1
Pima Medical Institute-Dillon,0.8182,0.0,0.0364,0.0,0.0364,0.0,0.0909,0.0,0.0182,0.0727,0.9273,,,,,,2,3
Arthur's Beauty College,0.75,0.125,0.0938,0.0,0.0,0.0,0.0,0.0,0.0313,0.0625,0.9375,,,,,,1,3
West Coast University-Center for Graduate Studies,,,,,,,,,,,,,,,,,4,3
University of North Carolina Wilmington,0.7859,0.0399,0.0745,0.0197,0.0035,0.0014,0.0399,0.0127,0.0225,0.3688,0.6312,,,,,,4,1
National Personal Training Institute-Tampa,0.5,0.0313,0.3125,0.0313,0.0,0.0,0.0625,0.0,0.0625,0.5938,0.4063,,,,,,1,3
Presbyterian Theological Seminary in America,0.0217,0.0,0.0,0.6957,0.0,0.0,0.0,0.1739,0.1087,0.3913,0.6087,,,,,,4,2
HCI College,0.2124,0.3829,0.1209,0.0,0.0,0.0,0.1209,0.0,0.1628,0.2822,0.7178,,,,,,3,3
Southern States University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5532,0.4468,,,,,,4,3
America Evangelical University,0.0,0.0,0.0857,0.3714,0.0,0.0,0.0,0.5143,0.0286,0.4571,0.5429,,,,,,4,2
Gadsden Technical Institute,0.1591,0.7045,0.1136,0.0,0.0,0.0,0.0227,0.0,0.0,0.6818,0.3182,,,,,,1,1
Virginia University of Integrative Medicine,,,,,,,,,,,,,,,,,4,2
Nashville Film Institute,0.6747,0.2771,0.0241,0.012,0.0,0.0,0.012,0.0,0.0,0.7711,0.2289,,,,,,1,3
Los Angeles Academy of Figurative Art,0.3333,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,3,3
Westcliff University,0.0704,0.0538,0.0589,0.0154,0.0038,0.0026,0.0371,0.064,0.694,0.6402,0.3598,,,,,,4,3
World Class Academy of Beauty Careers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,,,,,,1,3
Allied Health Careers Institute,0.6284,0.2703,0.0338,0.0608,0.0,0.0,0.0068,0.0,0.0,0.0608,0.9392,,,,,,1,3
Sacramento Ultrasound Institute,0.5867,0.04,0.1467,0.1333,0.0,0.0267,0.0533,0.0,0.0133,0.2267,0.7733,,,,,,2,3
Regan Career Institute,0.0,0.0217,0.8478,0.0652,0.0,0.0,0.0,0.0,0.0652,0.1739,0.8261,,,,,,1,3
Texas County Technical College,0.963,0.0185,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.9444,,,,,,2,2
Baldy View Regional Occupational Program,0.0968,0.0968,0.5484,0.129,0.0,0.0,0.0968,0.0323,0.0,0.1935,0.8065,,,,,,0,1
Image Maker Beauty Institute,0.8723,0.0638,0.0213,0.0,0.0,0.0,0.0,0.0426,0.0,0.0426,0.9574,,,,,,1,3
Reformed University,0.0067,0.0067,0.0403,0.5302,0.0,0.0,0.0,0.3758,0.0403,0.4832,0.5168,,,,,,3,2
Mobile Technical Training,0.1724,0.2414,0.5517,0.0345,0.0,0.0,0.0,0.0,0.0,0.8966,0.1034,,,,,,1,3
American Barber and Beauty Academy,0.3,0.1333,0.5667,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,0.1667,,,,,,1,3
Yeshiva Shaar Ephraim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Cutting Edge Academy,0.5823,0.038,0.3544,0.0,0.0,0.0127,0.0,0.0,0.0127,0.3165,0.6835,,,,,,1,3
Yeshiva Bais Aharon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Mechon L'hoyroa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Elyon College,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2,2
Western Michigan University Homer Stryker M.D. School of Medicine,,,,,,,,,,,,,,,,,4,2
Harmony Health Care Institute,0.2381,0.6286,0.0286,0.019,0.0,0.0,0.0,0.0762,0.0095,0.1524,0.8476,,,,,,1,3
American Beauty Schools,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.973,,,,,,1,3
Hogan Institute of Cosmetology and Esthetics,0.027,0.8108,0.0541,0.0541,0.0,0.0,0.0135,0.0,0.0405,0.0135,0.9865,,,,,,1,3
John Wesley International Barber and Beauty College,0.0606,0.3333,0.5455,0.0455,0.0,0.0152,0.0,0.0,0.0,0.7273,0.2727,,,,,,1,3
Ann Webb Skin Institute,0.4961,0.1181,0.252,0.0472,0.0,0.0,0.0551,0.0,0.0315,0.0079,0.9921,,,,,,1,3
Apex Academy Hair Skin Nails School of Cosmetology,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
The Esthetic Institute,0.3333,0.3191,0.1206,0.0851,0.0,0.0,0.0851,0.0,0.0567,0.0426,0.9574,,,,,,1,3
Kor Beauty Academy,0.641,0.1026,0.2051,0.0513,0.0,0.0,0.0,0.0,0.0,0.0256,0.9744,,,,,,0,3
EduMed Partners,0.3148,0.2407,0.287,0.0463,0.0,0.0,0.0,0.1111,0.0,0.0463,0.9537,,,,,,1,3
Massage Institute of Memphis,0.5,0.4286,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.1429,0.8571,,,,,,1,3
Metro Detroit Barber College,0.15,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.8,0.2,,,,,,1,2
Digital Media Institute at InterTech,0.5484,0.2903,0.0968,0.0,0.0323,0.0,0.0,0.0,0.0323,0.7097,0.2903,,,,,,1,2
Yeshiva Ohr Naftoli,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Bais Medrash Mayan Hatorah,0.9565,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,1.0,0.0,,,,,,3,2
Allgood Beauty Institute,0.3158,0.2105,0.1579,0.0526,0.0526,0.0,0.0,0.0526,0.1579,0.0,1.0,,,,,,0,3
Ray J's College of Hair,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,,,,,,1,3
Delta Designs Cosmetology School,0.303,0.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2424,0.7576,,,,,,1,3
Gwinnett Institute,0.0914,0.6074,0.1951,0.0346,0.0049,0.0,0.0198,0.0,0.0469,0.0494,0.9506,,,,,,2,3
Kansas City University of Medicine and Biosciences-Joplin,,,,,,,,,,,,,,,,,0,2
Manuel and Theresa's School of Hair Design-Bryan,0.4063,0.3125,0.2813,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,,,,,,1,3
L Makeup Institute,0.4091,0.0606,0.3333,0.0152,0.0,0.0,0.1212,0.0,0.0606,0.0303,0.9697,,,,,,1,3
Peloton College,0.0541,0.5495,0.3964,0.0,0.0,0.0,0.0,0.0,0.0,0.1081,0.8919,,,,,,2,3
Gateway Community and Technical College,0.8171,0.0719,0.052,0.0108,0.0013,0.001,0.0398,0.0003,0.0057,0.4448,0.5552,,,,,,2,1
Maine Media College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,2
Purdue University Northwest,0.5914,0.0999,0.212,0.0298,0.0021,0.0007,0.0284,0.0219,0.0138,0.449,0.551,,,,,,4,1
Ross Medical Education Center - Kalamazoo,0.5962,0.1731,0.1538,0.0096,0.0,0.0,0.0,0.0,0.0673,0.0385,0.9615,,,,,,1,3
Ross College-Canton,0.6748,0.2282,0.034,0.0,0.0049,0.0,0.0485,0.0,0.0097,0.0777,0.9223,,,,,,2,3
Ross College-Grand Rapids North,0.64,0.08,0.2,0.0,0.0133,0.0,0.0533,0.0,0.0133,0.0533,0.9467,,,,,,1,3
American Institute-Somerset,0.1429,0.3684,0.4361,0.0038,0.0,0.0,0.0376,0.0,0.0113,0.1466,0.8534,,,,,,1,3
Platt College-Anaheim,0.2614,0.037,0.4706,0.1242,0.0087,0.0065,0.0697,0.0,0.0218,0.2505,0.7495,,,,,,3,3
Advantage Career Institute,0.5946,0.1216,0.2297,0.0541,0.0,0.0,0.0,0.0,0.0,0.0676,0.9324,,,,,,1,3
Bull City Durham Beauty and Barber College,0.0,0.9286,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.0714,,,,,,1,3
Fortis College-Cutler Bay,0.0533,0.2692,0.6361,0.0059,0.0,0.0059,0.0266,0.0,0.003,0.0888,0.9112,,,,,,2,3
Yeshiva Kollel Tifereth Elizer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,2
Arkansas Welding Academy,0.5263,0.3158,0.0263,0.0,0.0,0.0263,0.1053,0.0,0.0,1.0,0.0,,,,,,1,3
Unitech Training Academy-Baton Rouge,0.2453,0.7547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,0.9434,,,,,,1,3
Empire Beauty School-Tampa,0.2273,0.3182,0.2273,0.0,0.0,0.0,0.0114,0.0,0.2159,0.0227,0.9773,,,,,,1,3
Empire Beauty School-Lakeland,0.4333,0.2889,0.2556,0.0111,0.0,0.0,0.0111,0.0,0.0,0.0778,0.9222,,,,,,1,3
Galen College of Nursing-ARH,0.9649,0.0088,0.0,0.0,0.0058,0.0,0.0146,0.0,0.0058,0.1462,0.8538,,,,,,2,3
The Chicago School of Professional Psychology at San Diego,,,,,,,,,,,,,,,,,0,2
Tricoci University of Beauty Culture-Janesville,0.7344,0.0781,0.1406,0.0313,0.0,0.0,0.0156,0.0,0.0,0.0625,0.9375,,,,,,1,3
Unlimited Cosmetology School,0.2727,0.6364,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Johnny Matthew's Hairdressing Training School,0.3492,0.0,0.2381,0.0317,0.0159,0.0159,0.0317,0.0159,0.3016,0.4762,0.5238,,,,,,1,3
The Culinary School of Fort Worth,0.5244,0.2561,0.1585,0.0,0.0,0.0244,0.0366,0.0,0.0,0.5244,0.4756,,,,,,1,3
Centralia Beauty College,0.9032,0.0,0.0,0.0,0.0645,0.0,0.0,0.0,0.0323,0.0,1.0,,,,,,1,3
University of Wisconsin-Milwaukee Flex,0.8555,0.0233,0.0482,0.0399,0.0116,0.0017,0.0066,0.0,0.0133,0.3106,0.6894,,,,,,3,1
University of Wisconsin-Parkside Flex,0.7714,0.0286,0.0857,0.0286,0.0,0.0,0.0714,0.0,0.0143,0.4857,0.5143,,,,,,3,1
Platt College-Edge Tech Academy,0.2333,0.3333,0.2333,0.1333,0.0333,0.0,0.0333,0.0,0.0,0.7667,0.2333,,,,,,1,3
Bnos Zion Of Bobov Seminary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2,2
ABC Adult School,0.0909,0.1558,0.5584,0.1299,0.013,0.0,0.039,0.0,0.013,0.1558,0.8442,,,,,,1,1
Polytech Adult Education,0.5974,0.2875,0.0767,0.0128,0.0064,0.0032,0.0128,0.0,0.0032,0.7061,0.2939,,,,,,1,1
Blush School of Makeup,0.2683,0.0976,0.0976,0.1463,0.0,0.0,0.0,0.0244,0.3659,0.0,1.0,,,,,,1,3
California Institute of Medical Science,0.2,0.12,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.84,,,,,,1,3
Union Bible College,0.9107,0.0536,0.0179,0.0179,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,3,2
Pets Playground Grooming School,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,,,,,,1,3
San Bernardino Beauty College,0.04,0.1333,0.3467,0.4667,0.0,0.0,0.0,0.0133,0.0,0.3333,0.6667,,,,,,1,3
Christina and Company Education Center,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,,,,,,1,3
Ultrasound Medical Institute,0.0562,0.7303,0.1798,0.0112,0.0,0.0225,0.0,0.0,0.0,0.2247,0.7753,,,,,,2,3
Mystros Barber Academy,0.0571,0.6286,0.2,0.0,0.0286,0.0,0.0,0.0,0.0857,0.7429,0.2571,,,,,,1,2
European Medical School of Massage,0.6667,0.0556,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.8889,,,,,,1,3
Yeshiva Gedolah Tiferes Boruch,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,2
Yeshiva Chemdas Hatorah,0.9296,0.0,0.0,0.0,0.0,0.0,0.0,0.0704,0.0,1.0,0.0,,,,,,2,2
