School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
Oregon Institute of Technology,16210.0,,7653.0,0.9115,0.261,,,,,,141.0,1606.0,,,,,1225.0,1.0,47975.5,0.5845
Western Oregon University,19315.0,,7039.0,0.8053,0.7327,,,,,,586.0,17.0,,,,,1200.0,5.0,47975.5,0.5845
Oregon Health & Science University,,,10679.0,0.6064,0.6982,,,,,,2241.0,,,,,,,,47975.5,0.5845
Pacific Northwest College of Art,,33872.0,5666.0,0.2328,0.8621,,,,,,136.0,8.0,,,,,1000.0,3.0,47975.5,0.5845
University of the Pacific,,28929.0,11128.0,0.4868,0.5158,,,,,,2807.0,55.0,,,,,1971.0,1.0,47975.5,0.5845
Phagans Grants Pass College of Beauty,,6774.0,,,0.6438,,,,,,,,18914.0,14.0,,,,,27754.0,0.5845
Phagans Central Oregon Beauty College,,8358.0,,,0.8636,,,,,,,,18914.0,14.0,,,,,27754.0,0.5845
Phagans Medford Beauty School,,8806.0,,,0.7344,,,,,,,,18914.0,14.0,,,,,27754.0,0.5845
Phagans School of Hair Design,,7939.0,,,0.7206,,,,,,,,20300.0,18.0,,,,,27754.0,0.5845
Summit Salon Academy-Portland,,15382.0,,,0.7586,,,,,,,,21080.0,14.0,,,,,27754.0,0.5845
Portland Community College,8914.0,,7413.0,0.2675,0.23,,,,,,,4524.0,,,,,1692.0,,36066.0,0.5845
Portland State University,13040.0,,10065.0,0.5444,0.4163,,,,,,5001.0,2546.0,,,,,1263.0,5.0,47975.5,0.5845
Linfield University-School of Nursing,,,7718.0,0.9545,0.7821,,,,,,,,,,,,,,47975.5,0.5845
Reed College,,33767.0,10827.0,0.9672,0.3871,,,,,,14.0,28.0,,,,,1050.0,1.0,47975.5,0.5845
Rogue Community College,8713.0,,7769.0,0.1837,0.1398,,,,,,,402.0,,,,,1200.0,,27754.0,0.5845
Southern Oregon University,10386.0,,9166.0,0.5203,0.663,,,,,,1005.0,1301.0,,,,,999.0,1.0,47975.5,0.5845
Southwestern Oregon Community College,8892.0,,6560.0,1.0,0.1984,,,,,,,642.0,,,,,1500.0,,36066.0,0.5845
Treasure Valley Community College,7134.0,,7175.0,1.0,0.3312,,,,,,,279.0,,,,,1200.0,,36066.0,0.5845
Umpqua Community College,9502.0,,7135.0,0.2938,0.2017,,,,,,,326.0,,,,,1650.0,,27754.0,0.5845
Warner Pacific University Professional and Graduate Studies,,,,,0.4984,,,,,,88.0,,,,,,1680.0,,47975.5,0.5845
Corban University,,24931.0,6572.0,0.391,0.6088,,,,,,154.0,59.0,,,,,800.0,1.0,47975.5,0.5845
Vanguard College of Cosmetology-Baton Rouge,,16882.0,,,0.6432,,,,,,,,19429.0,11.0,,,,,27754.0,0.5845
Western Seminary,,,5674.0,0.3418,,,,,,,753.0,,,,,,,,,0.5845
Willamette University,,31961.0,11201.0,0.7406,0.4646,,,,,,555.0,145.0,,,,,1012.0,2.0,47975.5,0.5845
Western Oregon University,19315.0,,7039.0,0.8053,0.7327,,,,,,586.0,17.0,,,,,1200.0,5.0,47975.5,0.5845
University of Western States,,,8141.0,0.4205,0.0,,,,,,1066.0,29.0,,,,,,,47975.5,0.5845
Bryn Athyn College of the New Church,,16916.0,8321.0,0.4713,0.6332,,,,,,19.0,5.0,,,,,750.0,1.0,47975.5,0.5845
Academy of Vocal Arts,,,,,,,,,,,24.0,,,,,,,,,0.5845
Albright College,,19469.0,6642.0,0.7244,0.8666,,,,,,40.0,11.0,,,,,1000.0,2.0,47975.5,0.5845
All-State Career School,,16343.0,4236.0,0.4561,0.6566,,,,,,,,11373.0,6.0,,,,,27754.0,0.5845
Community College of Allegheny County,9047.0,,6648.0,0.208,0.1591,,,,,,,2153.0,,,,,1500.0,,36066.0,0.5845
Allegheny Wesleyan College,,8004.0,2004.0,0.2105,0.6389,,,,,,,6.0,,,,,800.0,,47975.5,0.5845
The  Beauty Institute,,15005.0,,,0.8125,,,,,,,,19800.0,9.0,,,,,27754.0,0.5845
DeSales University,,28309.0,7505.0,0.3884,0.6407,,,,,,968.0,55.0,,,,,1466.0,1.0,47975.5,0.5845
Altoona Beauty School Inc,,15747.0,,,0.5938,,,,,,,,15394.0,9.0,,,,,27754.0,0.5845
Alvernia University,,27851.0,7584.0,1.0,0.821,,,,,,608.0,31.0,,,,,1500.0,1.0,47975.5,0.5845
The Beauty Institute-Ambler,,17377.0,,,0.8289,,,,,,,,19800.0,9.0,,,,,27754.0,0.5845
American College of Financial Services,,,10425.0,1.0,0.0,,,,,,481.0,,,,,,,,27754.0,0.5845
Automotive Training Center-Exton,,12077.0,,,0.5652,,,,,,,,42900.0,20.0,,,,,27754.0,0.5845
Clarks Summit University,,16313.0,4293.0,1.0,0.4906,,,,,,235.0,,,,,,1000.0,2.0,47975.5,0.5845
Community College of Beaver County,7885.0,,6199.0,0.4773,0.3379,,,,,,,601.0,,,,,1200.0,,36066.0,0.5845
Arcadia University,,27189.0,7134.0,0.259,0.6991,,,,,,1314.0,162.0,,,,,1500.0,1.0,47975.5,0.5845
Missio Theological Seminary,,,5878.0,1.0,,,,,,,202.0,,,,,,,,,0.5845
Bloomsburg University of Pennsylvania,20230.0,,9789.0,0.8083,0.6964,,,,,,697.0,325.0,,,,,1200.0,1.0,47975.5,0.5845
Bryn Mawr College,,31752.0,11913.0,0.7573,0.3228,,,,,,334.0,8.0,,,,,1000.0,2.0,47975.5,0.5845
Bucknell University,,42502.0,11421.0,0.9607,0.3264,,,,,,70.0,19.0,,,,,900.0,5.0,47975.5,0.5845
Bucks County Community College-Upper Bucks Campus,,,,,,,,,,,,,,,,,,,,0.5845
Bucks County School of Beauty Culture Inc,,12098.0,,,0.5287,,,,,,,,17134.0,13.0,,,,,27754.0,0.5845
Butler Beauty Academy-Kittanning Beauty Academy,,9908.0,,,0.1481,,,,,,,,15700.0,15.0,,,,,27754.0,0.5845
Butler County Community College,5663.0,,6907.0,0.2259,0.2072,,,,,,,550.0,,,,,1400.0,,36066.0,0.5845
Cabrini University,,21684.0,7207.0,0.3083,0.6975,,,,,,525.0,44.0,,,,,1200.0,5.0,47975.5,0.5845
California University of Pennsylvania,18154.0,,10252.0,0.6953,0.7097,,,,,,1986.0,100.0,,,,,1000.0,1.0,47975.5,0.5845
Carlow University,,20002.0,7340.0,1.0,0.7959,,,,,,724.0,10.0,,,,,1400.0,1.0,47975.5,0.5845
Carnegie Mellon University,,34508.0,12296.0,0.9161,0.3811,,,,,,7562.0,83.0,,,,,1000.0,1.0,47975.5,0.5845
Cedar Crest College,,21520.0,7942.0,0.3805,0.7921,,,,,,310.0,16.0,,,,,2000.0,1.0,47975.5,0.5845
Central Penn College,,20862.0,5449.0,0.439,0.783,,,,,,27.0,2.0,,,,,1500.0,2.0,47975.5,0.5845
Chatham University,,25100.0,8055.0,1.0,0.7217,,,,,,1029.0,256.0,,,,,1000.0,3.0,47975.5,0.5845
Chestnut Hill College,,26357.0,6309.0,1.0,0.7583,,,,,,403.0,23.0,,,,,1298.0,1.0,47975.5,0.5845
Cheyney University of Pennsylvania,7656.0,,10371.0,0.6667,0.6609,,,,,,,29.0,,,,,100.0,,47975.5,0.5845
Citizens School of Nursing,,22887.0,,,0.8804,,,,,,,,36952.0,20.0,,,,2.0,27754.0,0.5845
Clarion University of Pennsylvania,20011.0,,9480.0,0.7375,0.6651,,,,,,927.0,128.0,,,,,1240.0,1.0,47975.5,0.5845
DLP Conemaugh Memorial Medical Center,,17660.0,,,0.7112,,,,,,,,32794.0,20.0,,,,2.0,27754.0,0.5845
Curtis Institute of Music,,17668.0,7982.0,0.0364,0.3846,,,,,,42.0,,,,,,3740.0,2.0,47975.5,0.5845
Delaware County Community College,11597.0,,9263.0,0.229,0.2857,,,,,,,,,,,,1750.0,,36066.0,0.5845
Delaware Valley University,,27587.0,8638.0,0.3831,0.7795,,,,,,445.0,155.0,,,,,1000.0,1.0,47975.5,0.5845
Dickinson College,,29452.0,9545.0,0.8339,0.4152,,,,,,,35.0,,,,,1290.0,2.0,47975.5,0.5845
Pennsylvania State University-Dickinson Law,,,,,,,,,,,0.0,0.0,,,,,,,,0.5845
Douglas Education Center,,28128.0,3422.0,0.2941,0.7512,,,,,,,,,,,,3852.0,,27754.0,0.5845
Drexel University,,34914.0,11369.0,0.5659,0.5125,,,,,,8791.0,127.0,,,,,1700.0,1.0,47975.5,0.5845
Duquesne University,,29309.0,9367.0,0.5171,0.6202,,,,,,3358.0,2.0,,,,,1400.0,1.0,47975.5,0.5845
East Stroudsburg University of Pennsylvania,19855.0,,9695.0,0.7619,0.6761,,,,,,797.0,79.0,,,,,1364.0,5.0,47975.5,0.5845
Eastern Mennonite University,,23763.0,5842.0,1.0,0.5923,,,,,,380.0,11.0,,,,,1000.0,1.0,47975.5,0.5845
Edinboro University of Pennsylvania,16833.0,,10095.0,0.8107,0.71,,,,,,1247.0,155.0,,,,,1300.0,1.0,47975.5,0.5845
Elizabethtown Community and Technical College,5684.0,,5819.0,0.9063,0.1418,,,,,,,2501.0,,,,,1000.0,,27754.0,0.5845
Empire Beauty School-Lebanon,,15892.0,,,0.6833,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
Empire Beauty School-York,,15845.0,,,0.5321,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
Empire Beauty School-Lancaster,,16216.0,,,0.5794,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
Empire Beauty School-Shamokin Dam,,16378.0,,,0.5909,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
Empire Beauty School-Pottsville,,15586.0,,,0.5556,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
Empire Beauty  School-Lehigh Valley,,15751.0,,,0.5197,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
Empire Beauty School-Gwinnett,,14827.0,,,0.4837,,,,,,,,22010.0,11.0,,,,,27754.0,0.5845
Empire Beauty School-Wyoming Valley,,16328.0,,,0.5392,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
Empire Beauty School-Harrisburg,,15525.0,,,0.545,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
Empire Beauty School-Reading,,16678.0,,,0.5294,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
Erie Institute of Technology Inc,,19453.0,2786.0,0.0,0.7439,,,,,,,,,,,,2252.0,,27754.0,0.5845
Evangelical Theological Seminary,,,4507.0,,,,,,,,161.0,,,,,,,,,0.5845
Franklin and Marshall College,,30281.0,10267.0,0.8867,0.4353,,,,,,,6.0,,,,,1200.0,3.0,47975.5,0.5845
Gannon University,,21431.0,8096.0,0.6373,0.5524,,,,,,1012.0,566.0,,,,,1112.0,1.0,47975.5,0.5845
Geneva College,,19778.0,6956.0,1.0,0.8757,,,,,,142.0,108.0,,,,,1100.0,1.0,47975.5,0.5845
Gettysburg College,,26513.0,9802.0,0.7206,0.5653,,,,,,,,,,,,1000.0,2.0,47975.5,0.5845
Empire Beauty School-NE Philadelphia,,16096.0,,,0.4479,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
Gratz College,,,5500.0,0.1667,0.0088,,,,,,240.0,92.0,,,,,,,47975.5,0.5845
Grove City College,,,,,0.0,,,,,,,85.0,,,,,1000.0,1.0,47975.5,0.5845
